No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
63,Teste 17,1031,17,17,467,878,-1.0,4.24,0,0,512,384,-,0,0,0,0,-1,
64,Teste 17,1048,17,17,441,1052,-1.0,4.22,0,0,512,384,-,0,0,0,0,-1,
65,Teste 17,1065,17,17,336,1061,-1.0,4.27,0,0,512,384,-,0,0,0,0,-1,
66,Teste 17,1081,17,17,447,765,-1.0,5.15,0,0,512,384,-,0,0,0,0,-1,
67,Teste 17,1098,17,17,428,683,-1.0,5.53,0,0,512,384,-,0,0,0,0,-1,
68,Teste 17,1115,17,17,423,1013,3.8,4.25,0,0,512,384,-,0,0,0,0,-1,
69,Teste 17,1131,17,17,213,987,4.84,0.0,0,0,512,384,-,0,0,0,0,-1,
70,Teste 17,1148,17,17,429,955,3.61,-1.0,0,0,512,384,-,0,0,0,0,-1,
71,Teste 17,1181,33,33,509,765,0.0,3.98,0,0,512,384,-,0,0,0,0,-1,
72,Teste 17,1198,17,17,368,742,3.98,0.0,0,0,512,384,-,0,0,0,0,-1,
73,Teste 17,1214,17,17,452,540,3.5,3.53,0,0,512,384,-,0,0,0,0,-1,
74,Teste 17,1231,17,17,486,464,3.32,3.42,0,0,512,384,-,0,0,0,0,-1,
75,Teste 17,1248,17,17,499,317,3.22,3.35,0,0,512,384,-,0,0,0,0,-1,
76,Teste 17,1264,17,17,499,285,3.18,3.3,0,0,512,384,-,0,0,0,0,-1,
77,Teste 17,1281,17,17,482,322,3.05,3.24,0,0,512,384,-,0,0,0,0,-1,
78,Teste 17,1298,17,17,496,343,2.98,3.19,0,0,512,384,-,0,0,0,0,-1,
79,Teste 17,1314,17,17,480,374,2.94,3.1,0,0,512,384,-,0,0,0,0,-1,
80,Teste 17,1331,17,17,495,370,2.9,3.03,0,0,512,384,-,0,0,0,0,-1,
81,Teste 17,1347,17,17,503,373,2.87,3.06,0,0,512,384,-,0,0,0,0,-1,
82,Teste 17,1364,17,17,483,358,2.79,3.02,0,0,512,384,-,0,0,0,0,-1,
83,Teste 17,1381,17,17,495,355,2.76,2.95,0,0,512,384,-,0,0,0,0,-1,
84,Teste 17,1397,17,17,518,343,2.74,2.82,0,0,512,384,-,0,0,0,0,-1,
85,Teste 17,1414,17,17,518,337,2.78,2.92,0,0,512,384,-,0,0,0,0,-1,
86,Teste 17,1431,17,17,523,345,2.68,2.82,0,0,512,384,-,0,0,0,0,-1,
87,Teste 17,1447,17,17,528,338,2.69,2.82,0,0,512,384,-,0,0,0,0,-1,
88,Teste 17,1464,17,17,524,334,2.68,2.87,0,0,512,384,-,0,0,0,0,-1,
89,Teste 17,1481,17,17,528,348,2.66,2.81,0,0,512,384,-,0,0,0,0,-1,
90,Teste 17,1497,17,17,520,343,2.65,2.76,0,0,512,384,-,0,0,0,0,-1,
91,Teste 17,1514,17,17,532,325,2.58,2.79,0,0,512,384,-,0,0,0,0,-1,
92,Teste 17,1530,17,17,531,332,2.63,2.73,0,0,512,384,-,0,0,0,0,-1,
93,Teste 17,1547,17,17,525,352,2.65,2.71,0,0,512,384,-,0,0,0,0,-1,
94,Teste 17,1564,17,17,545,338,2.55,2.76,0,0,512,384,-,0,0,0,0,-1,
95,Teste 17,1580,17,17,569,328,2.58,2.69,0,0,512,384,-,0,0,0,0,-1,
96,Teste 17,1597,17,17,567,327,2.57,2.65,0,0,512,384,-,0,0,0,0,-1,
97,Teste 17,1614,17,17,564,329,2.57,2.68,0,0,512,384,-,0,0,0,0,-1,
98,Teste 17,1630,17,17,563,324,2.53,2.65,0,0,512,384,-,0,0,0,0,-1,
99,Teste 17,1647,17,17,553,346,2.53,2.66,0,0,512,384,-,0,0,0,0,-1,
100,Teste 17,1664,17,17,564,343,2.58,2.63,0,0,512,384,-,0,0,0,0,-1,
101,Teste 17,1680,17,17,564,319,2.52,2.61,0,0,512,384,-,0,0,0,0,-1,
102,Teste 17,1697,17,17,571,315,2.5,2.66,0,0,512,384,-,0,0,0,0,-1,
103,Teste 17,1713,17,17,562,339,2.49,2.6,0,0,512,384,-,0,0,0,0,-1,
104,Teste 17,1730,17,17,573,351,2.53,2.58,0,0,512,384,-,0,0,0,0,-1,
105,Teste 17,1747,17,17,565,344,2.5,2.58,0,0,512,384,-,0,0,0,0,-1,
106,Teste 17,1763,17,17,598,333,2.55,2.65,0,0,512,384,-,0,0,0,0,-1,
107,Teste 17,1780,17,17,636,311,2.52,2.6,0,0,512,384,-,0,0,0,0,-1,
108,Teste 17,1797,17,17,628,294,2.49,2.61,0,0,512,384,-,0,0,0,0,-1,
109,Teste 17,1813,17,17,635,287,0.0,2.58,0,0,512,384,-,0,0,0,0,-1,
110,Teste 17,1830,17,17,623,346,2.58,2.57,0,0,512,384,-,0,0,0,0,-1,
111,Teste 17,1846,17,17,627,329,2.52,2.58,0,0,512,384,-,0,0,0,0,-1,
112,Teste 17,1863,17,17,626,314,2.53,2.58,0,0,512,384,-,0,0,0,0,-1,
113,Teste 17,1880,17,17,634,318,2.53,2.61,0,0,512,384,-,0,0,0,0,-1,
114,Teste 17,1896,17,17,629,311,2.55,2.57,0,0,512,384,-,0,0,0,0,-1,
115,Teste 17,1913,17,17,624,332,2.53,2.55,0,0,512,384,-,0,0,0,0,-1,
116,Teste 17,1930,17,17,623,326,2.52,2.58,0,0,512,384,-,0,0,0,0,-1,
117,Teste 17,1946,17,17,620,309,2.52,2.58,0,0,512,384,-,0,0,0,0,-1,
118,Teste 17,1963,17,17,618,341,2.53,2.68,0,0,512,384,-,0,0,0,0,-1,
119,Teste 17,1980,17,17,625,306,2.47,2.63,0,0,512,384,-,0,0,0,0,-1,
120,Teste 17,1996,17,17,625,305,2.53,2.61,0,0,512,384,-,0,0,0,0,-1,
121,Teste 17,2013,17,17,625,309,2.53,2.58,0,0,512,384,-,0,0,0,0,-1,
122,Teste 17,2029,17,17,625,302,2.52,2.61,0,0,512,384,-,0,0,0,0,-1,
123,Teste 17,2046,17,17,624,327,2.52,2.55,0,0,512,384,-,0,0,0,0,-1,
124,Teste 17,2063,17,17,632,322,2.53,2.58,0,0,512,384,-,0,0,0,0,-1,
125,Teste 17,2079,17,17,632,312,2.52,2.61,0,0,512,384,-,0,0,0,0,-1,
126,Teste 17,2096,17,17,619,325,2.5,2.57,0,0,512,384,-,0,0,0,0,-1,
127,Teste 17,2113,17,17,634,273,2.53,2.63,0,0,512,384,-,0,0,0,0,-1,
128,Teste 17,2129,17,17,633,309,2.53,2.61,0,0,512,384,-,0,0,0,0,-1,
129,Teste 17,2146,17,17,629,326,2.55,2.63,0,0,512,384,-,0,0,0,0,-1,
130,Teste 17,2163,17,17,627,322,0.0,2.61,0,0,512,384,-,0,0,0,0,-1,
131,Teste 17,2179,17,17,637,308,2.5,2.65,0,0,512,384,-,0,0,0,0,-1,
132,Teste 17,2196,17,17,631,307,2.52,2.6,0,0,512,384,-,0,0,0,0,-1,
133,Teste 17,2212,17,17,621,310,2.5,2.6,0,0,512,384,-,0,0,0,0,-1,
134,Teste 17,2229,17,17,627,319,2.55,2.6,0,0,512,384,-,0,0,0,0,-1,
135,Teste 17,2246,17,17,631,335,2.52,2.6,0,0,512,384,-,0,0,0,0,-1,
136,Teste 17,2262,17,17,581,314,2.55,2.57,0,0,512,384,-,0,0,0,0,-1,
137,Teste 17,2279,17,17,557,311,2.47,2.63,0,0,512,384,-,0,0,0,0,-1,
138,Teste 17,2296,17,17,554,302,2.5,2.66,0,0,512,384,-,0,0,0,0,-1,
139,Teste 17,2312,17,17,554,299,2.52,2.66,0,0,512,384,-,0,0,0,0,-1,
140,Teste 17,2329,17,17,544,332,2.52,2.65,0,0,512,384,-,0,0,0,0,-1,
141,Teste 17,2346,17,17,540,291,2.53,0.0,0,0,512,384,-,0,0,0,0,-1,
142,Teste 17,2362,17,17,552,311,2.58,2.69,0,0,512,384,-,0,0,0,0,-1,
143,Teste 17,2379,17,17,552,307,2.5,2.66,0,0,512,384,-,0,0,0,0,-1,
144,Teste 17,2395,17,17,551,311,2.57,2.71,0,0,512,384,-,0,0,0,0,-1,
