No.,Name,Time (ms),Timegap (ms),Duration,Gaze X,Gaze Y,Pupil Diameter Left (mm),Pupil Diameter Right (mm),X-offset,Y-offset,Mouse X-coord,Mouse Y-coord,AOI,Left Eye X,Left Eye Y,Right Eye X,Right Eye Y,Eye-Tracker ID,Detection
719,TESTE 27,14672,116,116,348,447,-1.0,0.0,0,0,512,384,3,0,0,0,0,-1,
720,TESTE 27,14689,17,17,369,483,-1.0,4.72,0,0,512,384,3,0,0,0,0,-1,
721,TESTE 27,14705,17,17,415,394,4.52,4.6,0,0,512,384,2,0,0,0,0,-1,
722,TESTE 27,14722,17,17,405,425,4.41,4.7,0,0,512,384,3,0,0,0,0,-1,
723,TESTE 27,14739,17,17,411,443,4.46,4.68,0,0,512,384,3,0,0,0,0,-1,
724,TESTE 27,14755,17,17,417,430,4.43,4.73,0,0,512,384,3.6,0,0,0,0,-1,
725,TESTE 27,14772,17,17,414,455,4.46,4.64,0,0,512,384,3,0,0,0,0,-1,
726,TESTE 27,14789,17,17,413,442,4.56,4.8,0,0,512,384,3,0,0,0,0,-1,
727,TESTE 27,14805,17,17,434,438,4.57,4.81,0,0,512,384,3.6,0,0,0,0,-1,
728,TESTE 27,14822,17,17,507,399,4.52,4.68,0,0,512,384,2.5,0,0,0,0,-1,
729,TESTE 27,14838,17,17,519,406,4.64,4.76,0,0,512,384,2.5,0,0,0,0,-1,
730,TESTE 27,14855,17,17,524,392,4.54,4.7,0,0,512,384,2.5,0,0,0,0,-1,
731,TESTE 27,14872,17,17,520,387,4.56,4.7,0,0,512,384,2.5,0,0,0,0,-1,
732,TESTE 27,14888,17,17,525,387,4.56,4.65,0,0,512,384,2.5,0,0,0,0,-1,
733,TESTE 27,14905,17,17,515,406,4.65,4.73,0,0,512,384,2.5,0,0,0,0,-1,
734,TESTE 27,14922,17,17,527,398,4.62,4.78,0,0,512,384,2.5,0,0,0,0,-1,
735,TESTE 27,14938,17,17,532,374,4.65,4.8,0,0,512,384,2.5,0,0,0,0,-1,
736,TESTE 27,14955,17,17,525,399,4.65,4.78,0,0,512,384,2.5,0,0,0,0,-1,
737,TESTE 27,14972,17,17,532,401,4.68,4.86,0,0,512,384,2.5,0,0,0,0,-1,
738,TESTE 27,14988,17,17,533,383,4.67,4.8,0,0,512,384,2.5,0,0,0,0,-1,
739,TESTE 27,15005,17,17,528,391,4.64,4.78,0,0,512,384,2.5,0,0,0,0,-1,
740,TESTE 27,15021,17,17,536,384,4.6,4.89,0,0,512,384,2.5,0,0,0,0,-1,
741,TESTE 27,15038,17,17,453,450,4.6,4.81,0,0,512,384,3.6,0,0,0,0,-1,
742,TESTE 27,15055,17,17,312,586,4.46,4.73,0,0,512,384,3,0,0,0,0,-1,
743,TESTE 27,15071,17,17,166,721,4.33,4.62,0,0,512,384,3,0,0,0,0,-1,
744,TESTE 27,15088,17,17,75,757,4.15,4.49,0,0,512,384,3,0,0,0,0,-1,
745,TESTE 27,15105,17,17,31,769,3.98,4.44,0,0,512,384,-,0,0,0,0,-1,
746,TESTE 27,15121,17,17,30,776,4.04,4.46,0,0,512,384,-,0,0,0,0,-1,
747,TESTE 27,15138,17,17,38,779,4.03,4.52,0,0,512,384,-,0,0,0,0,-1,
748,TESTE 27,15155,17,17,34,777,4.03,4.38,0,0,512,384,-,0,0,0,0,-1,
749,TESTE 27,15171,17,17,56,771,4.01,4.36,0,0,512,384,-,0,0,0,0,-1,
750,TESTE 27,15188,17,17,27,776,3.87,4.41,0,0,512,384,-,0,0,0,0,-1,
751,TESTE 27,15204,17,17,39,780,3.96,4.38,0,0,512,384,-,0,0,0,0,-1,
752,TESTE 27,15221,17,17,38,766,3.95,4.4,0,0,512,384,3,0,0,0,0,-1,
753,TESTE 27,15238,17,17,31,780,3.83,4.51,0,0,512,384,-,0,0,0,0,-1,
754,TESTE 27,15254,17,17,35,781,3.91,4.38,0,0,512,384,-,0,0,0,0,-1,
755,TESTE 27,15271,17,17,40,778,3.95,4.4,0,0,512,384,-,0,0,0,0,-1,
756,TESTE 27,15288,17,17,22,777,3.87,4.43,0,0,512,384,-,0,0,0,0,-1,
757,TESTE 27,15304,17,17,85,737,4.14,4.43,0,0,512,384,3,0,0,0,0,-1,
758,TESTE 27,15321,17,17,242,574,4.27,4.49,0,0,512,384,3,0,0,0,0,-1,
759,TESTE 27,15338,17,17,387,461,4.35,4.44,0,0,512,384,3,0,0,0,0,-1,
760,TESTE 27,15354,17,17,496,395,4.38,4.49,0,0,512,384,2.5,0,0,0,0,-1,
761,TESTE 27,15371,17,17,518,395,4.41,4.49,0,0,512,384,2.5,0,0,0,0,-1,
762,TESTE 27,15387,17,17,528,394,4.32,4.49,0,0,512,384,2.5,0,0,0,0,-1,
763,TESTE 27,15404,17,17,527,391,4.32,4.44,0,0,512,384,2.5,0,0,0,0,-1,
764,TESTE 27,15421,17,17,527,384,4.2,4.4,0,0,512,384,2.5,0,0,0,0,-1,
765,TESTE 27,15437,17,17,525,387,4.3,4.33,0,0,512,384,2.5,0,0,0,0,-1,
766,TESTE 27,15454,17,17,528,372,4.27,4.33,0,0,512,384,2.5,0,0,0,0,-1,
767,TESTE 27,15471,17,17,533,382,4.15,4.27,0,0,512,384,2.5,0,0,0,0,-1,
768,TESTE 27,15487,17,17,530,391,4.27,4.36,0,0,512,384,2.5,0,0,0,0,-1,
769,TESTE 27,15504,17,17,523,387,4.17,4.22,0,0,512,384,2.5,0,0,0,0,-1,
770,TESTE 27,15521,17,17,522,390,4.2,4.27,0,0,512,384,2.5,0,0,0,0,-1,
771,TESTE 27,15537,17,17,523,376,4.15,4.24,0,0,512,384,2.5,0,0,0,0,-1,
772,TESTE 27,15554,17,17,525,382,4.19,4.22,0,0,512,384,2.5,0,0,0,0,-1,
773,TESTE 27,15570,17,17,499,349,4.19,4.3,0,0,512,384,4,0,0,0,0,-1,
774,TESTE 27,15587,17,17,478,344,4.11,4.25,0,0,512,384,4,0,0,0,0,-1,
775,TESTE 27,15604,17,17,475,370,4.22,4.32,0,0,512,384,2.5,0,0,0,0,-1,
776,TESTE 27,15620,17,17,475,347,4.17,4.35,0,0,512,384,4,0,0,0,0,-1,
777,TESTE 27,15637,17,17,474,349,4.15,4.22,0,0,512,384,4,0,0,0,0,-1,
778,TESTE 27,15654,17,17,471,344,4.15,4.25,0,0,512,384,4,0,0,0,0,-1,
779,TESTE 27,15670,17,17,475,339,4.07,4.27,0,0,512,384,4,0,0,0,0,-1,
780,TESTE 27,15687,17,17,474,342,4.09,4.2,0,0,512,384,4,0,0,0,0,-1,
781,TESTE 27,15703,17,17,471,358,4.17,4.25,0,0,512,384,4,0,0,0,0,-1,
782,TESTE 27,15720,17,17,476,345,4.14,4.22,0,0,512,384,4,0,0,0,0,-1,
783,TESTE 27,15737,17,17,469,385,4.22,3.88,0,0,512,384,2.5,0,0,0,0,-1,
784,TESTE 27,16020,283,283,493,274,4.48,0.0,0,0,512,384,-,0,0,0,0,-1,
785,TESTE 27,16036,17,17,496,354,4.48,4.72,0,0,512,384,4,0,0,0,0,-1,
786,TESTE 27,16053,17,17,505,345,4.44,4.76,0,0,512,384,4,0,0,0,0,-1,
787,TESTE 27,16069,17,17,497,362,4.56,4.75,0,0,512,384,4,0,0,0,0,-1,
788,TESTE 27,16086,17,17,499,370,4.64,4.76,0,0,512,384,2.5,0,0,0,0,-1,
789,TESTE 27,16103,17,17,500,377,4.6,4.8,0,0,512,384,2.5,0,0,0,0,-1,
790,TESTE 27,16119,17,17,500,368,4.56,0.0,0,0,512,384,2.5,0,0,0,0,-1,
791,TESTE 27,16136,17,17,500,370,4.65,0.0,0,0,512,384,2.5,0,0,0,0,-1,
792,TESTE 27,16153,17,17,495,365,4.6,0.0,0,0,512,384,2.5,0,0,0,0,-1,
793,TESTE 27,16169,17,17,497,376,4.72,4.92,0,0,512,384,2.5,0,0,0,0,-1,
794,TESTE 27,16186,17,17,495,381,4.73,4.91,0,0,512,384,2.5,0,0,0,0,-1,
795,TESTE 27,16203,17,17,501,383,4.7,5.09,0,0,512,384,2.5,0,0,0,0,-1,
796,TESTE 27,16219,17,17,497,384,4.78,4.91,0,0,512,384,2.5,0,0,0,0,-1,
797,TESTE 27,16236,17,17,498,380,4.78,4.91,0,0,512,384,2.5,0,0,0,0,-1,
798,TESTE 27,16252,17,17,492,377,4.75,5.05,0,0,512,384,2.5,0,0,0,0,-1,
799,TESTE 27,16269,17,17,496,384,4.83,5.01,0,0,512,384,2.5,0,0,0,0,-1,
800,TESTE 27,16286,17,17,499,376,4.75,5.02,0,0,512,384,2.5,0,0,0,0,-1,
801,TESTE 27,16302,17,17,503,376,4.84,5.02,0,0,512,384,2.5,0,0,0,0,-1,
802,TESTE 27,16319,17,17,491,386,4.88,4.94,0,0,512,384,2.5,0,0,0,0,-1,
803,TESTE 27,16336,17,17,490,375,4.68,4.96,0,0,512,384,2.5,0,0,0,0,-1,
804,TESTE 27,16352,17,17,491,394,4.72,4.91,0,0,512,384,2.5,0,0,0,0,-1,
805,TESTE 27,16369,17,17,479,400,4.65,4.92,0,0,512,384,2.5,0,0,0,0,-1,
806,TESTE 27,16386,17,17,468,374,4.62,4.83,0,0,512,384,2.5,0,0,0,0,-1,
807,TESTE 27,16402,17,17,474,375,4.62,4.81,0,0,512,384,2.5,0,0,0,0,-1,
808,TESTE 27,16419,17,17,471,381,4.65,4.81,0,0,512,384,2.5,0,0,0,0,-1,
809,TESTE 27,16435,17,17,472,387,4.64,4.8,0,0,512,384,2.5,0,0,0,0,-1,
810,TESTE 27,16452,17,17,474,390,4.67,4.75,0,0,512,384,2.5,0,0,0,0,-1,
811,TESTE 27,16469,17,17,474,375,4.52,4.78,0,0,512,384,2.5,0,0,0,0,-1,
812,TESTE 27,16485,17,17,475,378,4.44,4.65,0,0,512,384,2.5,0,0,0,0,-1,
813,TESTE 27,16502,17,17,470,383,4.54,4.8,0,0,512,384,2.5,0,0,0,0,-1,
814,TESTE 27,16519,17,17,471,378,4.44,4.7,0,0,512,384,2.5,0,0,0,0,-1,
815,TESTE 27,16535,17,17,470,371,4.49,4.73,0,0,512,384,2.5,0,0,0,0,-1,
816,TESTE 27,16552,17,17,472,365,4.56,4.65,0,0,512,384,2.5,0,0,0,0,-1,
817,TESTE 27,16569,17,17,473,384,4.54,4.72,0,0,512,384,2.5,0,0,0,0,-1,
818,TESTE 27,16585,17,17,474,380,4.54,4.68,0,0,512,384,2.5,0,0,0,0,-1,
819,TESTE 27,16602,17,17,480,382,4.49,4.7,0,0,512,384,2.5,0,0,0,0,-1,
820,TESTE 27,16618,17,17,473,386,4.62,4.76,0,0,512,384,2.5,0,0,0,0,-1,
821,TESTE 27,16635,17,17,506,409,4.6,4.76,0,0,512,384,2.5,0,0,0,0,-1,
822,TESTE 27,16652,17,17,528,465,4.56,4.64,0,0,512,384,3.6,0,0,0,0,-1,
823,TESTE 27,16668,17,17,523,448,4.65,4.7,0,0,512,384,3.6,0,0,0,0,-1,
824,TESTE 27,16685,17,17,532,472,4.68,4.73,0,0,512,384,3.6,0,0,0,0,-1,
825,TESTE 27,16702,17,17,533,469,4.65,4.81,0,0,512,384,3.6,0,0,0,0,-1,
826,TESTE 27,16718,17,17,534,460,4.64,4.76,0,0,512,384,3.6,0,0,0,0,-1,
827,TESTE 27,16735,17,17,528,477,4.72,4.88,0,0,512,384,3.6,0,0,0,0,-1,
828,TESTE 27,16751,17,17,532,463,4.64,4.84,0,0,512,384,3.6,0,0,0,0,-1,
829,TESTE 27,16768,17,17,530,455,4.62,4.84,0,0,512,384,3.6,0,0,0,0,-1,
830,TESTE 27,16785,17,17,533,456,4.65,4.88,0,0,512,384,3.6,0,0,0,0,-1,
831,TESTE 27,16801,17,17,527,471,4.73,4.84,0,0,512,384,3.6,0,0,0,0,-1,
832,TESTE 27,16818,17,17,528,468,4.73,4.94,0,0,512,384,3.6,0,0,0,0,-1,
833,TESTE 27,16835,17,17,531,464,4.67,4.94,0,0,512,384,3.6,0,0,0,0,-1,
834,TESTE 27,16851,17,17,536,462,4.75,4.92,0,0,512,384,3.6,0,0,0,0,-1,
835,TESTE 27,16868,17,17,530,468,4.7,4.97,0,0,512,384,3.6,0,0,0,0,-1,
836,TESTE 27,16885,17,17,529,468,4.78,4.89,0,0,512,384,3.6,0,0,0,0,-1,
837,TESTE 27,16901,17,17,528,471,4.83,4.91,0,0,512,384,3.6,0,0,0,0,-1,
838,TESTE 27,16918,17,17,533,467,4.72,4.94,0,0,512,384,3.6,0,0,0,0,-1,
839,TESTE 27,16934,17,17,535,462,4.73,4.92,0,0,512,384,3.6,0,0,0,0,-1,
840,TESTE 27,16951,17,17,528,471,4.7,4.89,0,0,512,384,3.6,0,0,0,0,-1,
841,TESTE 27,16968,17,17,522,460,4.67,4.89,0,0,512,384,3.6,0,0,0,0,-1,
842,TESTE 27,16984,17,17,487,405,4.72,4.81,0,0,512,384,2.5,0,0,0,0,-1,
843,TESTE 27,17001,17,17,489,383,4.64,4.88,0,0,512,384,2.5,0,0,0,0,-1,
844,TESTE 27,17018,17,17,486,383,4.72,4.91,0,0,512,384,2.5,0,0,0,0,-1,
845,TESTE 27,17034,17,17,484,380,4.65,4.84,0,0,512,384,2.5,0,0,0,0,-1,
846,TESTE 27,17051,17,17,485,377,4.6,4.92,0,0,512,384,2.5,0,0,0,0,-1,
847,TESTE 27,17068,17,17,484,394,4.72,4.91,0,0,512,384,2.5,0,0,0,0,-1,
848,TESTE 27,17084,17,17,483,381,4.65,4.91,0,0,512,384,2.5,0,0,0,0,-1,
849,TESTE 27,17101,17,17,486,386,4.72,4.83,0,0,512,384,2.5,0,0,0,0,-1,
850,TESTE 27,17117,17,17,485,381,4.6,4.88,0,0,512,384,2.5,0,0,0,0,-1,
851,TESTE 27,17134,17,17,486,379,4.62,4.91,0,0,512,384,2.5,0,0,0,0,-1,
852,TESTE 27,17151,17,17,485,392,4.73,4.96,0,0,512,384,2.5,0,0,0,0,-1,
853,TESTE 27,17167,17,17,481,388,4.7,4.91,0,0,512,384,2.5,0,0,0,0,-1,
854,TESTE 27,17184,17,17,486,382,4.67,4.91,0,0,512,384,2.5,0,0,0,0,-1,
855,TESTE 27,17201,17,17,493,378,4.75,4.97,0,0,512,384,2.5,0,0,0,0,-1,
856,TESTE 27,17217,17,17,485,399,4.8,5.01,0,0,512,384,2.5,0,0,0,0,-1,
857,TESTE 27,17234,17,17,486,387,4.64,5.07,0,0,512,384,2.5,0,0,0,0,-1,
858,TESTE 27,17251,17,17,489,379,4.73,5.02,0,0,512,384,2.5,0,0,0,0,-1,
859,TESTE 27,17267,17,17,489,386,4.72,5.02,0,0,512,384,2.5,0,0,0,0,-1,
860,TESTE 27,17284,17,17,483,384,4.76,5.01,0,0,512,384,2.5,0,0,0,0,-1,
861,TESTE 27,17300,17,17,480,386,4.84,5.12,0,0,512,384,2.5,0,0,0,0,-1,
862,TESTE 27,17317,17,17,481,381,4.8,5.13,0,0,512,384,2.5,0,0,0,0,-1,
863,TESTE 27,17334,17,17,479,392,4.83,5.15,0,0,512,384,2.5,0,0,0,0,-1,
864,TESTE 27,17350,17,17,477,399,4.84,5.1,0,0,512,384,2.5,0,0,0,0,-1,
865,TESTE 27,17367,17,17,486,377,4.75,5.15,0,0,512,384,2.5,0,0,0,0,-1,
866,TESTE 27,17384,17,17,480,386,4.84,5.13,0,0,512,384,2.5,0,0,0,0,-1,
867,TESTE 27,17400,17,17,485,390,4.83,5.07,0,0,512,384,2.5,0,0,0,0,-1,
868,TESTE 27,17417,17,17,487,385,4.83,5.2,0,0,512,384,2.5,0,0,0,0,-1,
869,TESTE 27,17434,17,17,483,382,4.88,5.15,0,0,512,384,2.5,0,0,0,0,-1,
870,TESTE 27,17450,17,17,480,378,4.76,5.13,0,0,512,384,2.5,0,0,0,0,-1,
871,TESTE 27,17467,17,17,480,401,4.83,5.18,0,0,512,384,2.5,0,0,0,0,-1,
872,TESTE 27,17483,17,17,479,390,4.89,5.2,0,0,512,384,2.5,0,0,0,0,-1,
873,TESTE 27,17500,17,17,474,394,4.92,5.25,0,0,512,384,2.5,0,0,0,0,-1,
874,TESTE 27,17517,17,17,478,387,4.84,5.18,0,0,512,384,2.5,0,0,0,0,-1,
875,TESTE 27,17533,17,17,478,391,4.92,5.2,0,0,512,384,2.5,0,0,0,0,-1,
876,TESTE 27,17550,17,17,481,387,4.97,5.2,0,0,512,384,2.5,0,0,0,0,-1,
877,TESTE 27,17567,17,17,475,392,4.91,5.21,0,0,512,384,2.5,0,0,0,0,-1,
878,TESTE 27,17583,17,17,485,395,4.99,5.18,0,0,512,384,2.5,0,0,0,0,-1,
879,TESTE 27,17600,17,17,480,396,5.09,5.28,0,0,512,384,2.5,0,0,0,0,-1,
880,TESTE 27,17617,17,17,475,396,5.09,5.18,0,0,512,384,2.5,0,0,0,0,-1,
881,TESTE 27,17633,17,17,476,386,5.05,5.28,0,0,512,384,2.5,0,0,0,0,-1,
882,TESTE 27,17650,17,17,475,392,5.1,5.33,0,0,512,384,2.5,0,0,0,0,-1,
883,TESTE 27,17666,17,17,479,402,5.15,5.29,0,0,512,384,2.5,0,0,0,0,-1,
884,TESTE 27,17683,17,17,473,394,5.09,5.31,0,0,512,384,2.5,0,0,0,0,-1,
885,TESTE 27,17700,17,17,475,398,5.23,5.34,0,0,512,384,2.5,0,0,0,0,-1,
886,TESTE 27,17716,17,17,473,400,5.23,5.36,0,0,512,384,2.5,0,0,0,0,-1,
887,TESTE 27,17733,17,17,475,392,5.18,5.34,0,0,512,384,2.5,0,0,0,0,-1,
888,TESTE 27,17750,17,17,479,395,5.18,5.31,0,0,512,384,2.5,0,0,0,0,-1,
889,TESTE 27,17766,17,17,478,394,5.17,5.39,0,0,512,384,2.5,0,0,0,0,-1,
890,TESTE 27,17783,17,17,476,404,5.26,5.37,0,0,512,384,2.5,0,0,0,0,-1,
891,TESTE 27,17800,17,17,479,394,5.13,5.36,0,0,512,384,2.5,0,0,0,0,-1,
892,TESTE 27,17816,17,17,478,400,5.13,5.37,0,0,512,384,2.5,0,0,0,0,-1,
893,TESTE 27,17833,17,17,474,390,5.13,5.39,0,0,512,384,2.5,0,0,0,0,-1,
894,TESTE 27,17849,17,17,474,404,5.13,5.36,0,0,512,384,2.5,0,0,0,0,-1,
895,TESTE 27,17866,17,17,480,408,5.15,5.29,0,0,512,384,2.5,0,0,0,0,-1,
896,TESTE 27,17883,17,17,479,399,5.15,5.31,0,0,512,384,2.5,0,0,0,0,-1,
897,TESTE 27,17899,17,17,473,391,5.15,5.31,0,0,512,384,2.5,0,0,0,0,-1,
898,TESTE 27,17916,17,17,476,384,5.05,5.26,0,0,512,384,2.5,0,0,0,0,-1,
899,TESTE 27,17933,17,17,477,388,5.04,5.25,0,0,512,384,2.5,0,0,0,0,-1,
900,TESTE 27,17949,17,17,481,387,5.02,5.29,0,0,512,384,2.5,0,0,0,0,-1,
901,TESTE 27,17966,17,17,476,393,5.01,5.23,0,0,512,384,2.5,0,0,0,0,-1,
902,TESTE 27,17982,17,17,484,393,5.04,5.28,0,0,512,384,2.5,0,0,0,0,-1,
903,TESTE 27,17999,17,17,486,386,5.04,5.25,0,0,512,384,2.5,0,0,0,0,-1,
904,TESTE 27,18016,17,17,485,394,5.04,5.23,0,0,512,384,2.5,0,0,0,0,-1,
905,TESTE 27,18032,17,17,485,378,5.07,5.28,0,0,512,384,2.5,0,0,0,0,-1,
906,TESTE 27,18049,17,17,485,384,5.05,5.23,0,0,512,384,2.5,0,0,0,0,-1,
907,TESTE 27,18066,17,17,487,377,4.94,5.25,0,0,512,384,2.5,0,0,0,0,-1,
908,TESTE 27,18082,17,17,480,394,5.04,5.2,0,0,512,384,2.5,0,0,0,0,-1,
909,TESTE 27,18099,17,17,488,390,5.02,5.2,0,0,512,384,2.5,0,0,0,0,-1,
910,TESTE 27,18116,17,17,484,379,5.01,5.15,0,0,512,384,2.5,0,0,0,0,-1,
911,TESTE 27,18132,17,17,485,389,4.89,5.26,0,0,512,384,2.5,0,0,0,0,-1,
912,TESTE 27,18149,17,17,489,382,5.02,5.21,0,0,512,384,2.5,0,0,0,0,-1,
913,TESTE 27,18165,17,17,489,378,4.92,5.2,0,0,512,384,2.5,0,0,0,0,-1,
914,TESTE 27,18182,17,17,489,385,4.97,5.23,0,0,512,384,2.5,0,0,0,0,-1,
915,TESTE 27,18199,17,17,488,400,4.97,5.21,0,0,512,384,2.5,0,0,0,0,-1,
916,TESTE 27,18215,17,17,485,382,5.02,5.21,0,0,512,384,2.5,0,0,0,0,-1,
917,TESTE 27,18232,17,17,491,387,5.01,5.2,0,0,512,384,2.5,0,0,0,0,-1,
918,TESTE 27,18249,17,17,485,390,4.94,5.21,0,0,512,384,2.5,0,0,0,0,-1,
919,TESTE 27,18265,17,17,486,388,5.05,5.33,0,0,512,384,2.5,0,0,0,0,-1,
920,TESTE 27,18282,17,17,486,383,5.01,5.29,0,0,512,384,2.5,0,0,0,0,-1,
921,TESTE 27,18299,17,17,484,394,5.09,5.36,0,0,512,384,2.5,0,0,0,0,-1,
922,TESTE 27,18315,17,17,487,383,4.99,5.29,0,0,512,384,2.5,0,0,0,0,-1,
923,TESTE 27,18332,17,17,499,383,5.04,5.25,0,0,512,384,2.5,0,0,0,0,-1,
924,TESTE 27,18348,17,17,533,410,5.15,5.25,0,0,512,384,2.5,0,0,0,0,-1,
925,TESTE 27,18365,17,17,532,406,5.21,5.41,0,0,512,384,2.5,0,0,0,0,-1,
926,TESTE 27,18382,17,17,536,403,5.18,5.28,0,0,512,384,2.5,0,0,0,0,-1,
927,TESTE 27,18398,17,17,534,402,5.1,5.31,0,0,512,384,2.5,0,0,0,0,-1,
928,TESTE 27,18415,17,17,536,404,5.18,5.37,0,0,512,384,2.5,0,0,0,0,-1,
929,TESTE 27,18432,17,17,536,411,5.15,5.37,0,0,512,384,2.5,0,0,0,0,-1,
930,TESTE 27,18448,17,17,533,409,5.15,5.39,0,0,512,384,2.5,0,0,0,0,-1,
931,TESTE 27,18465,17,17,534,404,5.17,5.39,0,0,512,384,2.5,0,0,0,0,-1,
932,TESTE 27,18482,17,17,532,399,5.17,5.37,0,0,512,384,2.5,0,0,0,0,-1,
933,TESTE 27,18498,17,17,529,412,5.21,5.39,0,0,512,384,2.5,0,0,0,0,-1,
934,TESTE 27,18515,17,17,531,402,5.25,5.41,0,0,512,384,2.5,0,0,0,0,-1,
935,TESTE 27,18531,17,17,532,398,5.21,5.45,0,0,512,384,2.5,0,0,0,0,-1,
936,TESTE 27,18548,17,17,530,405,5.23,5.44,0,0,512,384,2.5,0,0,0,0,-1,
937,TESTE 27,18565,17,17,535,398,5.18,5.41,0,0,512,384,2.5,0,0,0,0,-1,
938,TESTE 27,18581,17,17,535,405,5.17,5.44,0,0,512,384,2.5,0,0,0,0,-1,
939,TESTE 27,18598,17,17,528,421,5.18,5.45,0,0,512,384,5,0,0,0,0,-1,
940,TESTE 27,18615,17,17,504,488,5.25,5.29,0,0,512,384,3.6,0,0,0,0,-1,
941,TESTE 27,18764,150,150,479,659,5.25,0.0,0,0,512,384,3,0,0,0,0,-1,
942,TESTE 27,18781,17,17,535,288,5.05,5.07,0,0,512,384,4,0,0,0,0,-1,
943,TESTE 27,18798,17,17,530,388,4.94,5.05,0,0,512,384,2.5,0,0,0,0,-1,
944,TESTE 27,18814,17,17,540,370,4.96,5.02,0,0,512,384,2.5,0,0,0,0,-1,
945,TESTE 27,18831,17,17,533,405,4.97,5.07,0,0,512,384,2.5,0,0,0,0,-1,
946,TESTE 27,18848,17,17,535,416,5.02,5.07,0,0,512,384,2.5,0,0,0,0,-1,
947,TESTE 27,18864,17,17,539,395,4.81,5.1,0,0,512,384,2.5,0,0,0,0,-1,
948,TESTE 27,18881,17,17,536,400,4.88,5.1,0,0,512,384,2.5,0,0,0,0,-1,
949,TESTE 27,18897,17,17,540,393,4.91,5.07,0,0,512,384,2.5,0,0,0,0,-1,
950,TESTE 27,18914,17,17,538,394,4.89,5.05,0,0,512,384,2.5,0,0,0,0,-1,
951,TESTE 27,18931,17,17,536,399,4.86,5.09,0,0,512,384,2.5,0,0,0,0,-1,
952,TESTE 27,18947,17,17,538,414,4.99,5.05,0,0,512,384,2.5,0,0,0,0,-1,
953,TESTE 27,18964,17,17,541,397,4.91,5.13,0,0,512,384,2.5,0,0,0,0,-1,
954,TESTE 27,18981,17,17,536,400,4.91,5.05,0,0,512,384,2.5,0,0,0,0,-1,
955,TESTE 27,18997,17,17,540,403,5.04,5.04,0,0,512,384,2.5,0,0,0,0,-1,
956,TESTE 27,19014,17,17,541,398,4.92,5.13,0,0,512,384,2.5,0,0,0,0,-1,
957,TESTE 27,19030,17,17,537,395,4.96,5.02,0,0,512,384,2.5,0,0,0,0,-1,
958,TESTE 27,19047,17,17,539,396,4.89,5.09,0,0,512,384,2.5,0,0,0,0,-1,
959,TESTE 27,19064,17,17,545,394,4.94,5.07,0,0,512,384,2.5,0,0,0,0,-1,
960,TESTE 27,19080,17,17,541,391,4.96,5.17,0,0,512,384,2.5,0,0,0,0,-1,
961,TESTE 27,19097,17,17,538,397,5.02,5.1,0,0,512,384,2.5,0,0,0,0,-1,
962,TESTE 27,19114,17,17,532,411,4.96,5.1,0,0,512,384,2.5,0,0,0,0,-1,
963,TESTE 27,19130,17,17,542,398,4.88,5.07,0,0,512,384,2.5,0,0,0,0,-1,
964,TESTE 27,19147,17,17,535,404,4.91,5.13,0,0,512,384,2.5,0,0,0,0,-1,
965,TESTE 27,19164,17,17,534,406,4.91,5.13,0,0,512,384,2.5,0,0,0,0,-1,
966,TESTE 27,19180,17,17,526,401,5.04,5.07,0,0,512,384,2.5,0,0,0,0,-1,
967,TESTE 27,19197,17,17,530,399,4.88,5.09,0,0,512,384,2.5,0,0,0,0,-1,
968,TESTE 27,19213,17,17,512,394,4.81,5.05,0,0,512,384,2.5,0,0,0,0,-1,
969,TESTE 27,19230,17,17,519,391,4.78,4.99,0,0,512,384,2.5,0,0,0,0,-1,
970,TESTE 27,19247,17,17,517,396,4.88,5.01,0,0,512,384,2.5,0,0,0,0,-1,
971,TESTE 27,19263,17,17,521,385,4.73,5.04,0,0,512,384,2.5,0,0,0,0,-1,
972,TESTE 27,19280,17,17,519,400,4.8,4.96,0,0,512,384,2.5,0,0,0,0,-1,
973,TESTE 27,19297,17,17,517,383,4.78,4.91,0,0,512,384,2.5,0,0,0,0,-1,
974,TESTE 27,19313,17,17,519,404,4.83,5.01,0,0,512,384,2.5,0,0,0,0,-1,
975,TESTE 27,19330,17,17,518,394,4.84,4.97,0,0,512,384,2.5,0,0,0,0,-1,
976,TESTE 27,19347,17,17,524,385,4.83,5.01,0,0,512,384,2.5,0,0,0,0,-1,
977,TESTE 27,19363,17,17,528,384,4.75,5.09,0,0,512,384,2.5,0,0,0,0,-1,
978,TESTE 27,19380,17,17,524,395,4.78,5.05,0,0,512,384,2.5,0,0,0,0,-1,
979,TESTE 27,19396,17,17,488,387,4.78,5.07,0,0,512,384,2.5,0,0,0,0,-1,
980,TESTE 27,19413,17,17,475,381,4.75,5.02,0,0,512,384,2.5,0,0,0,0,-1,
981,TESTE 27,19430,17,17,464,379,4.73,5.15,0,0,512,384,2.5,0,0,0,0,-1,
982,TESTE 27,19446,17,17,462,388,4.81,5.04,0,0,512,384,2.5,0,0,0,0,-1,
983,TESTE 27,19463,17,17,461,378,4.75,5.02,0,0,512,384,2.5,0,0,0,0,-1,
984,TESTE 27,19480,17,17,461,378,4.78,5.04,0,0,512,384,2.5,0,0,0,0,-1,
985,TESTE 27,19496,17,17,463,381,4.81,5.02,0,0,512,384,2.5,0,0,0,0,-1,
986,TESTE 27,19513,17,17,466,384,4.78,5.04,0,0,512,384,2.5,0,0,0,0,-1,
