Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
5340,17,604,337,4
5356,17,608,329,4
5373,17,607,338,4
5390,17,606,352,4
5406,17,610,313,4
5423,17,605,336,4
5440,17,610,326,4
5456,17,610,312,4
5473,17,606,348,4
5490,17,612,332,4
5506,17,612,327,4
5523,17,612,327,4
5539,17,609,309,4
5556,17,610,325,4
5573,17,607,310,4
5589,17,607,325,4
5606,17,609,311,4
5623,17,607,322,4
5639,17,607,318,4
5656,17,606,328,4
5673,17,607,338,4
5689,17,605,346,4
5706,17,612,345,4
5722,17,609,339,4
5739,17,610,320,4
5756,17,606,327,4
5772,17,612,318,4
5789,17,607,333,4
5806,17,611,324,4
5822,17,609,314,4
5839,17,608,318,4
5856,17,604,329,4
5872,17,611,336,4
5889,17,601,329,4
5905,17,606,316,4
5922,17,608,310,4
5939,17,609,319,4
5955,17,606,313,4
5972,17,602,333,4
5989,17,605,330,4
6005,17,607,329,4
6022,17,599,331,4
6039,17,607,327,4
6055,17,605,326,4
6072,17,607,342,4
6088,17,601,349,4
6105,17,606,347,4
6122,17,606,332,4
6138,17,602,337,4
6155,17,606,337,4
6172,17,571,668,3
6188,17,541,167,1
6255,67,501,366,2
6271,17,524,886,0
6288,17,511,360,4
6305,17,510,367,2
6321,17,507,366,2
6338,17,501,361,4
6355,17,596,358,4
6371,17,613,254,1
6388,17,616,192,1
6404,17,611,219,1
6421,17,595,353,4
6438,17,600,364,4
6454,17,598,352,4
6471,17,567,350,4
6488,17,575,353,4
6504,17,575,350,4
6521,17,570,364,4
6538,17,570,358,4
6554,17,566,355,4
6571,17,562,359,4
6587,17,569,345,4
6604,17,567,348,4
6621,17,566,362,4
6637,17,569,358,4
6654,17,573,311,4
6671,17,453,893,0
6820,150,542,172,1
6837,17,494,729,3
6854,17,494,306,4
6870,17,484,295,4
6887,17,587,251,1
6904,17,589,216,1
6920,17,581,237,1
6937,17,577,316,4
6953,17,576,310,4
6970,17,574,322,4
6987,17,581,310,4
7003,17,582,302,4
7020,17,577,317,4
7037,17,579,325,4
7053,17,574,330,4
7070,17,586,320,4
7087,17,588,307,4
7103,17,589,321,4
7120,17,578,320,4
7136,17,584,319,4
7153,17,584,320,4
7170,17,583,299,4
7186,17,585,311,4
7203,17,575,334,4
7220,17,583,319,4
7236,17,575,331,4
7253,17,578,312,4
7270,17,585,303,4
7286,17,580,313,4
7303,17,577,328,4
7319,17,578,322,4
7336,17,576,319,4
7353,17,575,322,4
7369,17,579,322,4
7386,17,583,309,4
7403,17,581,315,4
7419,17,582,317,4
7436,17,583,300,4
7453,17,580,321,4
7469,17,578,325,4
7486,17,574,322,4
7502,17,551,324,4
7519,17,518,309,4
7536,17,528,299,4
7552,17,515,297,4
7569,17,513,299,4
7586,17,533,289,4
7602,17,526,295,4
7619,17,513,317,4
7635,17,509,311,4
7652,17,523,291,4
7669,17,507,312,4
7685,17,508,309,4
7702,17,516,315,4
7719,17,509,319,4
7735,17,510,315,4
7752,17,515,298,4
7769,17,508,297,4
7785,17,524,298,4
7802,17,515,285,0
7818,17,516,291,4
7835,17,517,309,4
7852,17,513,301,4
7868,17,515,295,4
7885,17,512,303,4
7902,17,510,305,4
7918,17,519,298,4
7935,17,508,314,4
7952,17,509,323,4
7968,17,515,299,4
7985,17,517,305,4
8001,17,519,291,4
8018,17,515,306,4
8035,17,509,319,4
8051,17,510,320,4
8068,17,516,300,4
8085,17,512,309,4
8101,17,506,329,4
8118,17,511,318,4
8135,17,522,308,4
8151,17,511,320,4
8168,17,513,330,4
8184,17,519,309,4
8201,17,517,311,4
8218,17,515,323,4
8234,17,516,317,4
8251,17,517,326,4
8268,17,512,318,4
8284,17,551,298,4
8301,17,603,297,4
8318,17,611,277,0
8334,17,610,277,0
8351,17,610,288,4
8367,17,613,269,0
8384,17,612,279,0
8401,17,611,284,0
8417,17,608,290,4
8434,17,602,290,4
8451,17,608,295,4
8467,17,611,279,0
8484,17,610,271,0
8501,17,603,306,4
8517,17,609,282,0
8534,17,608,268,0
8550,17,609,281,0
8567,17,618,231,1
8584,17,593,381,2
8600,17,516,784,0
8617,17,533,223,1
8667,50,468,875,0
8683,17,538,177,1
8700,17,377,342,0
8717,17,576,272,0
8733,17,578,286,0
8750,17,594,177,1
8767,17,598,125,0
8783,17,578,288,4
8800,17,580,275,0
8817,17,577,260,0
8833,17,580,275,0
8850,17,577,282,0
8866,17,578,279,0
8883,17,588,270,0
8900,17,577,276,0
8916,17,576,278,0
8933,17,567,307,4
8950,17,587,275,0
8966,17,591,258,1
8983,17,586,271,0
9000,17,576,288,4
9016,17,580,270,0
9033,17,575,274,0
9049,17,591,267,0
9066,17,578,285,0
9083,17,578,278,0
9099,17,585,285,0
9116,17,578,273,0
9133,17,580,281,0
9149,17,575,297,4
9166,17,586,286,0
9183,17,579,290,4
9199,17,574,295,4
9216,17,585,252,1
9232,17,576,294,4
9249,17,578,280,0
9266,17,585,263,0
9282,17,572,278,0
9299,17,587,279,0
9316,17,581,316,4
9332,17,575,353,4
9349,17,519,678,3
9366,17,485,208,1
9449,83,452,990,0
9465,17,584,224,1
9482,17,515,339,4
9499,17,587,197,1
9515,17,563,403,2
9532,17,585,281,0
9549,17,593,213,1
9565,17,585,308,4
9582,17,586,326,4
9598,17,590,319,4
9615,17,582,304,4
9632,17,583,299,4
9648,17,586,304,4
9665,17,587,321,4
9682,17,580,315,4
9698,17,590,292,4
9715,17,586,297,4
9732,17,580,290,4
9748,17,581,294,4
9765,17,579,310,4
9781,17,585,292,4
9798,17,583,317,4
9815,17,583,319,4
9831,17,583,303,4
9848,17,585,315,4
9865,17,583,313,4
9881,17,570,300,4
9898,17,579,291,4
9914,17,558,316,4
9931,17,566,345,4
9948,17,563,334,4
9964,17,562,459,3
9981,17,604,435,3
9998,17,597,425,3
10014,17,587,444,3
10031,17,590,453,3
10048,17,583,520,3
10181,133,616,218,1
10197,17,624,148,1
10214,17,633,131,0
10231,17,617,216,1
10247,17,615,283,0
10264,17,617,302,0
10280,17,613,290,0
10297,17,606,326,4
10314,17,615,299,0
10330,17,617,279,0
10347,17,616,304,0
10364,17,620,291,0
10380,17,617,308,0
10397,17,614,292,0
10414,17,616,297,0
10430,17,614,275,0
10447,17,610,320,4
10463,17,609,292,4
10480,17,615,290,0
10497,17,620,276,0
10513,17,620,282,0
10530,17,614,261,0
10547,17,608,309,4
10563,17,616,298,0
10580,17,610,313,4
10597,17,613,288,0
10613,17,611,293,4
10630,17,608,315,4
10646,17,618,290,0
10663,17,610,327,4
10680,17,614,315,0
10696,17,611,296,4
10713,17,613,281,0
10730,17,613,286,0
10746,17,606,315,4
10763,17,599,309,4
10780,17,612,312,4
10796,17,612,294,4
10813,17,609,317,4
10829,17,605,328,4
10846,17,606,325,4
10863,17,608,330,4
10879,17,611,313,4
10896,17,613,302,0
10913,17,607,305,4
10929,17,609,300,4
10946,17,607,328,4
10962,17,603,327,4
10979,17,601,328,4
10996,17,605,302,4
11012,17,607,317,4
11029,17,601,314,4
11046,17,603,343,4
11062,17,603,302,4
11079,17,598,317,4
11096,17,603,335,4
11112,17,601,336,4
11129,17,609,316,4
11145,17,594,325,4
11162,17,595,332,4
11179,17,593,324,4
11195,17,598,329,4
11212,17,598,329,4
11229,17,590,341,4
11245,17,581,458,3
11262,17,604,262,0
11362,100,708,266,0
11378,17,573,274,0
11395,17,542,611,3
11412,17,563,498,3
11428,17,571,397,2
11445,17,589,299,4
11462,17,577,315,4
11478,17,580,332,4
11495,17,578,341,4
11511,17,581,337,4
11528,17,575,329,4
11545,17,575,330,4
11561,17,573,330,4
11578,17,574,359,4
11595,17,571,344,4
11611,17,583,319,4
11628,17,573,331,4
11645,17,557,363,4
11661,17,567,377,2
11678,17,565,377,2
11694,17,568,368,2
11711,17,568,385,2
11728,17,567,367,2
11744,17,576,378,2
11761,17,566,386,2
11778,17,572,383,2
11794,17,577,372,2
11811,17,574,366,2
11828,17,581,372,2
11844,17,572,381,2
11861,17,571,380,2
11877,17,579,385,2
11894,17,574,377,2
11911,17,573,393,2
11927,17,580,371,2
11944,17,575,375,2
11961,17,573,375,2
11977,17,575,401,2
11994,17,574,366,2
12011,17,574,400,2
12027,17,575,345,4
12044,17,601,147,1
12144,100,526,991,0
12160,17,643,2,0
12177,17,581,613,3
12193,17,604,431,3
12210,17,615,291,0
12227,17,636,210,1
12243,17,621,292,0
12260,17,621,308,0
12277,17,623,304,0
12293,17,620,315,0
12310,17,615,327,0
12327,17,613,315,0
12343,17,620,315,0
12360,17,614,312,0
12376,17,611,340,4
