Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
0,0,381,141,1
17,17,325,150,1
33,17,268,192,0
50,17,233,199,0
67,17,238,215,0
83,17,237,221,0
100,17,238,221,0
116,17,247,217,0
133,17,246,218,0
150,17,245,230,0
166,17,236,228,0
183,17,231,217,0
200,17,235,212,0
216,17,232,183,0
233,17,237,211,0
250,17,240,222,0
266,17,244,235,0
283,17,236,241,0
299,17,240,193,0
316,17,238,226,0
333,17,243,229,0
349,17,237,231,0
366,17,244,225,0
383,17,251,233,0
399,17,247,234,0
416,17,238,241,0
433,17,247,233,0
449,17,240,235,0
466,17,236,254,0
482,17,238,240,0
499,17,254,234,0
516,17,240,211,0
532,17,242,216,0
549,17,242,224,0
566,17,256,209,0
582,17,327,229,1
599,17,370,198,1
615,17,371,233,1
632,17,378,206,1
649,17,372,212,1
665,17,372,217,1
682,17,371,225,1
699,17,383,214,1
715,17,375,216,1
732,17,379,224,1
749,17,387,209,1
765,17,371,232,1
782,17,380,188,1
798,17,368,196,1
815,17,381,206,1
832,17,371,228,1
848,17,372,183,1
865,17,379,207,1
882,17,389,226,1
898,17,366,193,1
915,17,394,202,1
932,17,366,206,1
948,17,388,225,1
1081,133,349,425,3
1098,17,336,231,1
1115,17,337,414,2
1131,17,345,277,0
1148,17,355,198,1
1164,17,362,225,1
1181,17,356,235,1
1198,17,353,248,1
1214,17,377,264,0
1231,17,427,360,4
1248,17,449,370,2
1264,17,449,378,2
1281,17,429,383,2
1298,17,444,371,2
1314,17,446,333,4
1331,17,451,372,2
1347,17,454,361,4
1364,17,455,348,4
1381,17,451,373,2
1397,17,425,352,4
1414,17,445,355,4
1431,17,421,369,2
1447,17,425,346,4
1464,17,426,320,4
1481,17,427,341,4
1497,17,452,355,4
1514,17,455,339,4
1530,17,427,345,4
1547,17,502,325,4
1564,17,528,364,4
1597,33,549,337,4
1697,100,544,327,4
1713,17,545,340,4
1730,17,534,321,4
1747,17,530,327,4
1763,17,529,325,4
1780,17,1550,613,0
1863,83,1723,232,0
1980,116,528,343,4
2079,100,625,317,0
2229,150,639,358,0
2246,17,629,353,0
2479,233,572,241,1
2578,100,553,317,4
2645,67,516,323,4
2662,17,545,330,4
2678,17,549,331,4
2695,17,548,342,4
2712,17,547,343,4
2728,17,554,337,4
2745,17,553,345,4
2761,17,550,321,4
2778,17,555,342,4
2795,17,523,315,4
2811,17,545,333,4
2828,17,512,341,4
2845,17,547,323,4
2861,17,551,326,4
2878,17,534,298,4
2894,17,502,293,4
2911,17,537,302,4
2928,17,497,326,4
2944,17,497,300,4
2961,17,537,312,4
2978,17,538,319,4
2994,17,540,319,4
3011,17,534,322,4
3028,17,542,303,4
3044,17,537,321,4
3061,17,530,309,4
3077,17,536,313,4
3094,17,537,320,4
3111,17,536,318,4
3211,0,547,298,4
3211,100,547,298,4
3227,17,539,291,4
3244,17,542,308,4
3260,17,530,314,4
3277,17,537,320,4
3294,17,500,309,4
3310,17,531,309,4
3327,17,536,328,4
3344,17,538,310,4
3360,17,529,307,4
3377,17,543,291,4
3394,17,573,319,4
3410,17,578,283,0
3427,17,576,293,4
3443,17,580,317,4
3460,17,572,308,4
