Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
4857,17,734,942,0
4874,17,737,1028,0
4891,17,737,1041,0
4907,17,743,1019,0
4924,17,737,1031,0
4941,17,745,1043,0
4957,17,738,1043,0
4974,17,751,1035,0
4991,17,737,1026,0
5007,17,735,1034,0
5040,33,727,1023,0
5057,17,660,885,0
5074,17,675,958,0
5090,17,656,893,0
5107,17,668,933,0
5124,17,659,944,0
5140,17,670,947,0
5157,17,663,941,0
5174,17,667,929,0
5190,17,665,952,0
5207,17,663,936,0
5223,17,663,949,0
5240,17,658,927,0
5257,17,663,947,0
5273,17,576,955,0
5290,17,516,935,0
5307,17,509,951,0
5323,17,503,943,0
5340,17,507,947,0
5356,17,505,950,0
5373,17,502,950,0
5390,17,506,955,0
5406,17,508,956,0
5423,17,508,954,0
5440,17,508,949,0
5456,17,511,944,0
5473,17,575,880,0
5490,17,577,916,0
5506,17,505,952,0
5523,17,502,970,0
5539,17,506,966,0
5556,17,505,957,0
5573,17,505,956,0
5589,17,509,959,0
5606,17,509,955,0
5623,17,508,963,0
5639,17,505,956,0
5656,17,467,953,0
5673,17,473,953,0
5689,17,464,948,0
5706,17,467,953,0
5722,17,468,953,0
5739,17,463,952,0
5756,17,465,950,0
5772,17,466,952,0
5789,17,465,950,0
5806,17,464,945,0
5822,17,468,961,0
5839,17,458,816,0
5856,17,445,640,3
5872,17,479,533,3
5889,17,484,473,3
5905,17,491,472,3
5922,17,490,467,3
5939,17,492,477,3
5955,17,495,473,3
5972,17,493,453,3
5989,17,492,487,3
6005,17,494,487,3
6022,17,480,472,3
6039,17,505,457,3
6055,17,495,466,3
6072,17,485,471,3
6088,17,496,471,3
6105,17,494,460,3
6122,17,488,666,3
6238,116,482,925,0
6255,17,556,924,0
6271,17,487,938,0
6288,17,468,913,0
6305,17,484,894,0
6321,17,467,827,0
6338,17,387,1008,0
6355,17,470,847,0
6371,17,464,835,0
6388,17,466,856,0
6404,17,473,859,0
6421,17,470,855,0
6438,17,466,856,0
6454,17,468,868,0
6471,17,464,857,0
6488,17,479,659,3
6504,17,499,471,3
6521,17,506,300,4
6538,17,515,396,2
6554,17,515,391,2
6571,17,518,372,2
6587,17,519,380,2
6604,17,521,372,2
6621,17,520,373,2
6637,17,519,364,4
6654,17,517,382,2
6671,17,520,365,2
6687,17,526,370,2
6704,17,517,366,2
6721,17,524,368,2
6737,17,525,369,2
6754,17,513,398,2
6770,17,524,389,2
6787,17,525,380,2
6804,17,525,383,2
6820,17,515,380,2
6837,17,517,367,2
6854,17,523,389,2
6870,17,521,389,2
6887,17,524,389,2
6904,17,499,353,4
6920,17,497,302,4
6937,17,491,299,4
6953,17,488,310,4
6970,17,488,295,4
6987,17,485,316,4
7003,17,486,293,4
7020,17,484,290,4
7037,17,489,327,4
7053,17,488,321,4
7070,17,486,314,4
7087,17,483,316,4
7103,17,484,294,4
7120,17,487,304,4
7136,17,486,309,4
7153,17,490,303,4
7170,17,453,326,4
7186,17,465,308,4
7203,17,463,315,4
7220,17,462,311,4
7236,17,456,307,4
7253,17,459,306,4
7270,17,474,308,4
7286,17,471,319,4
7303,17,468,325,4
7319,17,468,312,4
7336,17,455,308,4
7353,17,470,303,4
7369,17,460,329,4
7386,17,466,318,4
7403,17,463,297,4
7419,17,469,328,4
7436,17,469,330,4
7453,17,460,337,4
7469,17,468,330,4
7486,17,468,316,4
7502,17,465,320,4
7519,17,463,338,4
7536,17,472,320,4
7552,17,459,319,4
7569,17,469,324,4
7586,17,462,321,4
7602,17,461,332,4
7619,17,461,336,4
7635,17,470,319,4
7652,17,463,319,4
7669,17,461,334,4
7685,17,469,336,4
7702,17,466,327,4
7719,17,465,332,4
7735,17,463,329,4
7752,17,473,327,4
7769,17,464,324,4
7785,17,465,309,4
7802,17,466,331,4
7818,17,471,318,4
7835,17,464,327,4
7852,17,465,331,4
7868,17,462,313,4
7885,17,462,340,4
7902,17,465,329,4
7918,17,464,324,4
7935,17,473,326,4
7952,17,461,333,4
7968,17,472,346,4
7985,17,470,329,4
8001,17,460,344,4
8018,17,441,375,2
8035,17,489,400,2
8051,17,449,488,3
8068,17,478,574,3
8085,17,456,603,3
8101,17,471,597,3
8118,17,467,678,3
8135,17,454,667,3
8151,17,461,689,3
8168,17,461,690,3
8184,17,449,667,3
8201,17,463,685,3
8218,17,461,688,3
8234,17,475,659,3
8251,17,469,693,3
8268,17,479,671,3
8284,17,462,696,3
8301,17,457,697,3
8318,17,462,696,3
8334,17,480,688,3
8351,17,518,534,3
8367,17,522,490,3
8384,17,541,487,3
8401,17,530,488,3
8417,17,547,456,3
8434,17,537,464,3
8451,17,534,459,3
8467,17,542,481,3
8484,17,546,472,3
8501,17,542,564,3
8517,17,627,557,3
8667,150,478,942,0
8717,50,366,899,0
8733,17,324,958,0
8750,17,326,955,0
8767,17,332,944,0
8783,17,328,768,0
8800,17,326,798,0
8817,17,329,798,0
8833,17,332,753,3
8850,17,245,906,0
8866,17,324,883,0
8883,17,452,947,0
8900,17,478,981,0
8916,17,475,971,0
8933,17,480,977,0
8950,17,480,982,0
8966,17,482,974,0
8983,17,480,976,0
9000,17,482,980,0
9016,17,482,984,0
9033,17,481,976,0
9049,17,474,985,0
9066,17,482,974,0
9083,17,484,981,0
9099,17,481,984,0
9116,17,501,940,0
9133,17,491,956,0
9149,17,368,1029,0
9166,17,377,1037,0
9183,17,495,946,0
9199,17,496,945,0
9216,17,498,951,0
9232,17,500,945,0
9249,17,498,950,0
9266,17,496,944,0
9282,17,507,944,0
9299,17,500,950,0
9316,17,499,959,0
9332,17,490,944,0
9349,17,502,926,0
9366,17,501,939,0
9382,17,503,947,0
9399,17,495,949,0
9415,17,495,944,0
9432,17,497,949,0
9449,17,502,948,0
9465,17,494,944,0
9482,17,495,949,0
9499,17,445,1077,0
9515,17,499,945,0
9532,17,502,941,0
9549,17,501,938,0
9565,17,499,944,0
9582,17,502,938,0
9598,17,494,904,0
9615,17,491,581,3
9632,17,488,557,3
9648,17,475,444,3
9665,17,498,415,2
9682,17,503,407,2
9698,17,502,391,2
9715,17,507,378,2
9732,17,509,384,2
9748,17,506,399,2
9765,17,512,392,2
9781,17,503,376,2
9798,17,508,391,2
9815,17,505,392,2
9831,17,502,375,2
9848,17,504,385,2
9865,17,505,392,2
9881,17,513,381,2
9898,17,518,391,2
9914,17,512,388,2
9931,17,512,379,2
9948,17,511,391,2
9964,17,515,396,2
9981,17,514,384,2
9998,17,511,392,2
10014,17,510,388,2
10031,17,507,392,2
10048,17,507,386,2
10064,17,515,379,2
10081,17,517,376,2
10097,17,512,373,2
10114,17,511,392,2
10131,17,511,385,2
10147,17,512,384,2
10164,17,512,378,2
10181,17,510,376,2
10197,17,511,396,2
10214,17,515,398,2
10231,17,514,372,2
10247,17,511,366,2
10264,17,512,385,2
10280,17,514,408,2
10297,17,513,373,2
10314,17,515,376,2
10330,17,514,376,2
10347,17,514,380,2
10364,17,512,377,2
10380,17,513,389,2
10397,17,516,380,2
10414,17,515,401,2
10430,17,514,389,2
10447,17,515,367,2
10463,17,512,379,2
10480,17,516,384,2
10497,17,514,369,2
10513,17,513,383,2
10530,17,513,377,2
10547,17,514,381,2
10563,17,515,379,2
10580,17,512,363,4
10597,17,512,382,2
10613,17,515,374,2
10630,17,514,385,2
10646,17,509,381,2
10663,17,511,374,2
10680,17,513,368,2
10696,17,512,378,2
10713,17,514,353,4
10730,17,518,374,2
10746,17,516,344,4
10763,17,518,346,4
10780,17,514,324,4
10796,17,519,334,4
10813,17,515,344,4
10829,17,515,346,4
10846,17,514,348,4
10863,17,516,345,4
10879,17,511,350,4
10896,17,516,353,4
10913,17,516,341,4
10929,17,516,329,4
10946,17,515,333,4
10962,17,515,337,4
10979,17,523,327,4
10996,17,521,324,4
11012,17,517,333,4
11029,17,517,342,4
11046,17,514,348,4
11062,17,517,323,4
11079,17,520,327,4
11096,17,519,340,4
11112,17,517,329,4
11129,17,517,316,4
11145,17,517,345,4
11162,17,513,345,4
11179,17,517,346,4
11195,17,515,330,4
11212,17,512,350,4
11229,17,512,342,4
11245,17,520,321,4
11262,17,518,329,4
11279,17,515,313,4
11295,17,512,345,4
11312,17,518,324,4
11328,17,517,348,4
11345,17,517,337,4
11362,17,514,322,4
11378,17,517,347,4
11395,17,510,346,4
11412,17,519,347,4
11428,17,519,324,4
11445,17,516,332,4
11462,17,515,321,4
11478,17,517,330,4
11495,17,523,327,4
11511,17,518,355,4
11528,17,513,337,4
11545,17,516,329,4
11561,17,517,347,4
