Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
0,0,628,797,0
17,17,620,804,0
50,33,1723,782,0
83,33,621,808,0
100,17,623,821,0
116,17,622,790,0
133,17,1638,806,0
150,17,620,816,0
166,17,621,805,0
183,17,614,813,0
200,17,620,811,0
216,17,626,811,0
233,17,623,807,0
250,17,614,815,0
266,17,626,817,0
283,17,621,815,0
299,17,622,825,0
316,17,615,818,0
333,17,621,807,0
349,17,631,827,0
366,17,624,822,0
399,33,1656,502,0
466,67,1311,1054,0
482,17,1728,432,0
499,17,1733,534,0
532,33,1852,420,0
566,33,515,985,0
582,17,514,975,0
599,17,525,901,0
632,33,524,921,0
649,17,521,872,0
665,17,516,900,0
682,17,511,898,0
715,33,518,900,0
732,17,515,900,0
749,17,523,903,0
782,33,523,897,0
798,17,525,905,0
815,17,516,907,0
832,17,518,909,0
865,33,517,892,0
915,50,508,900,0
932,17,520,902,0
948,17,524,902,0
965,17,518,910,0
981,17,525,909,0
998,17,524,902,0
1015,17,519,909,0
1031,17,516,916,0
1048,17,521,912,0
1065,17,518,904,0
1081,17,514,893,0
1098,17,523,906,0
1115,17,1557,486,0
1131,17,516,909,0
1148,17,518,901,0
1164,17,514,910,0
1181,17,515,900,0
1198,17,521,910,0
1214,17,524,913,0
1231,17,522,912,0
1248,17,520,909,0
1264,17,519,906,0
1281,17,525,871,0
1298,17,555,764,3
1314,17,526,609,3
1331,17,520,521,3
1347,17,518,480,3
1364,17,512,473,3
1381,17,508,491,3
1397,17,510,487,3
1414,17,508,478,3
1431,17,506,476,3
1447,17,512,468,3
1481,33,515,401,2
1497,17,514,382,2
1514,17,517,385,2
1547,33,512,402,2
1564,17,512,402,2
1580,17,515,393,2
1597,17,514,376,2
1630,33,514,369,2
1647,17,525,389,2
1664,17,516,388,2
1680,17,511,383,2
1713,33,432,375,2
1730,17,447,377,2
1747,17,430,361,4
1763,17,432,356,4
1780,17,442,368,2
1797,17,436,385,2
1813,17,432,367,2
1830,17,439,380,2
1863,33,436,352,4
1880,17,433,367,2
1896,17,441,358,4
1913,17,437,342,4
1946,33,442,363,4
1963,17,456,347,4
1980,17,459,375,2
2013,33,458,362,4
2063,50,455,354,4
2096,33,463,371,2
2113,17,466,358,4
2129,17,462,393,2
2146,17,462,377,2
2163,17,1846,303,0
2179,17,461,378,2
2196,17,1726,425,0
2229,33,464,383,2
2246,17,462,342,4
2262,17,456,351,4
2279,17,466,374,2
2296,17,461,348,4
2329,33,459,374,2
2346,17,470,356,4
2362,17,466,383,2
2379,17,1642,874,0
2395,17,455,343,4
2429,33,516,390,2
2445,17,510,394,2
2462,17,515,375,2
2479,17,511,371,2
2495,17,515,375,2
2512,17,514,379,2
2529,17,509,365,2
2545,17,518,361,4
2578,33,510,383,2
2595,17,517,376,2
2612,17,514,404,2
2628,17,507,401,2
2645,17,510,395,2
2662,17,510,391,2
2678,17,515,391,2
2695,17,537,404,2
2712,17,579,663,3
2978,266,1803,770,0
3044,67,532,912,0
3061,17,458,620,3
3094,33,455,621,3
3111,17,449,613,3
3127,17,451,607,3
3144,17,457,613,3
3161,17,455,634,3
3177,17,456,641,3
3194,17,456,618,3
3211,17,451,622,3
3227,17,492,509,3
3244,17,490,460,3
3260,17,480,437,3
3277,17,1556,1003,0
3294,17,487,437,3
3310,17,480,437,3
3327,17,479,441,3
3344,17,483,445,3
3360,17,479,424,3
3377,17,490,414,2
3394,17,489,416,2
3410,17,484,432,3
3427,17,482,436,3
3443,17,1730,707,0
3460,17,488,426,3
3477,17,490,439,3
3493,17,486,428,3
3510,17,1608,883,0
3527,17,477,427,3
3543,17,480,427,3
3560,17,488,419,5
3593,33,485,447,3
3610,17,490,450,3
3626,17,482,438,3
3643,17,489,423,3
3676,33,483,443,3
3693,17,488,435,3
3710,17,484,441,3
3726,17,481,434,3
3743,17,488,432,3
3776,33,490,423,3
3809,33,355,409,2
3826,17,302,454,3
3843,17,300,428,3
3876,33,301,436,3
3876,0,301,436,3
3893,17,301,430,3
3943,50,301,428,3
3943,0,301,428,3
3959,17,288,439,3
3976,17,307,440,3
3992,17,301,423,3
4009,17,298,458,3
4042,33,299,437,3
4059,17,298,432,3
4076,17,294,419,3
4092,17,300,427,3
4109,17,297,426,3
4125,17,266,427,3
4142,17,277,403,2
4159,17,277,431,3
4175,17,414,1033,0
4192,17,282,426,3
4209,17,279,432,3
4225,17,285,410,2
4242,17,283,417,2
4259,17,284,417,2
4275,17,276,417,2
4292,17,276,414,2
4308,17,275,416,2
4325,17,280,434,3
4342,17,372,392,2
4358,17,428,401,2
4375,17,436,395,2
4392,17,437,396,2
4425,33,442,401,2
4442,17,444,415,2
4458,17,449,432,3
4475,17,449,394,2
4491,17,445,396,2
4508,17,448,408,2
4525,17,447,423,3
4541,17,448,427,3
4558,17,454,442,3
4575,17,447,415,2
4591,17,450,420,3
4608,17,445,427,3
4625,17,450,440,3
4641,17,440,413,2
4658,17,453,423,3
4674,17,447,419,3
4691,17,447,436,3
4708,17,453,420,3
4724,17,499,441,3
4741,17,567,440,3
4758,17,580,424,3
4791,33,576,423,3
4808,17,573,422,3
4824,17,589,433,3
4841,17,576,419,3
4857,17,587,419,3
4874,17,573,421,3
4891,17,572,414,2
4907,17,571,430,3
4924,17,583,424,3
4941,17,578,419,3
4957,17,570,421,3
4974,17,579,438,3
4991,17,581,425,3
5007,17,576,415,2
5024,17,579,420,3
5040,17,571,409,2
5057,17,574,399,2
5074,17,573,415,2
5090,17,1582,1039,0
5107,17,533,377,2
5124,17,542,388,2
5140,17,527,392,2
5157,17,529,382,2
5174,17,529,374,2
5190,17,527,374,2
5207,17,1482,1050,0
5240,33,1852,171,0
5257,17,1728,482,0
5273,17,533,385,2
5290,17,537,381,2
5307,17,529,416,2
5323,17,559,427,3
5356,33,635,465,3
5373,17,646,478,3
5390,17,652,481,3
5406,17,648,477,3
5423,17,645,476,3
5440,17,648,470,3
5456,17,643,467,3
5490,33,653,482,3
5506,17,645,478,3
5523,17,645,464,3
5556,33,652,465,3
5573,17,653,483,3
5589,17,649,466,3
5606,17,651,479,3
5623,17,683,496,3
5639,17,691,488,3
5656,17,1532,654,0
5673,17,694,492,3
5689,17,696,494,3
5706,17,688,493,3
5722,17,696,464,3
5739,17,679,493,3
5756,17,699,481,3
5772,17,690,493,3
5789,17,697,477,3
5806,17,687,490,3
5822,17,695,473,3
5839,17,686,487,3
5856,17,686,495,3
5872,17,691,512,3
5889,17,690,489,3
5922,33,683,494,3
5939,17,689,482,3
5955,17,691,485,3
5972,17,681,494,3
5989,17,1742,955,0
6005,17,689,471,3
6022,17,700,473,3
6039,17,690,489,3
6055,17,683,505,3
6105,50,1541,1035,0
6122,17,664,487,3
6155,33,673,464,3
6172,17,678,481,3
6188,17,676,478,3
6205,17,681,482,3
6222,17,675,484,3
6238,17,685,446,3
6271,33,676,491,3
6288,17,661,469,3
6305,17,556,442,3
6321,17,493,395,2
6338,17,1785,49,0
6355,17,502,419,5
6371,17,504,405,2
6388,17,503,425,3
6404,17,496,395,2
6421,17,502,412,2
6438,17,498,392,2
6471,33,508,401,2
6488,17,514,426,3
6504,17,497,408,2
6521,17,502,375,2
6554,33,503,388,2
6571,17,519,400,2
6587,17,516,405,2
6604,17,511,407,2
6621,17,504,384,2
6637,17,509,411,2
6654,17,514,404,2
6671,17,514,401,2
6704,33,502,404,2
6770,67,507,393,2
6787,17,507,397,2
6804,17,509,392,2
6820,17,512,401,2
6837,17,507,397,2
6854,17,519,401,2
6870,17,519,368,2
6887,17,1705,580,0
6904,17,1910,317,0
6920,17,507,411,2
6937,17,519,405,2
6953,17,510,398,2
6970,17,516,421,5
7020,50,522,402,2
7037,17,529,394,2
7070,33,1566,991,0
7103,33,515,414,2
7120,17,553,413,2
7136,17,542,395,2
7153,17,549,400,2
7170,17,543,387,2
7186,17,532,370,2
7203,17,525,399,2
7220,17,563,386,2
7236,17,546,399,2
7253,17,550,388,2
7286,33,532,405,2
7303,17,541,414,2
7319,17,548,398,2
7336,17,530,432,3
7353,17,558,433,3
7369,17,508,389,2
7403,33,482,375,2
7419,17,1622,550,0
7436,17,1686,543,0
7453,17,1786,1023,0
7469,17,1721,300,0
7486,17,479,364,4
7502,17,480,373,2
7519,17,481,374,2
7536,17,477,366,2
7552,17,484,353,4
7569,17,486,366,2
7586,17,485,373,2
7602,17,488,383,2
7619,17,483,341,4
7635,17,481,356,4
7669,33,459,365,2
7685,17,468,357,4
7702,17,469,351,4
7719,17,457,345,4
7735,17,462,342,4
7752,17,457,346,4
7769,17,459,355,4
7785,17,464,359,4
7802,17,461,338,4
7818,17,463,332,4
7835,17,459,335,4
7868,33,1735,579,0
7885,17,472,345,4
7902,17,453,333,4
7918,17,1656,737,0
7935,17,456,329,4
7952,17,459,373,2
7968,17,448,368,2
7985,17,446,340,4
8001,17,440,329,4
8018,17,443,353,4
8035,17,1699,776,0
8051,17,441,331,4
8068,17,452,334,4
8101,33,434,323,4
8118,17,441,347,4
8135,17,442,349,4
8151,17,444,354,4
8184,33,1451,976,0
8201,17,440,340,4
8218,17,445,353,4
8234,17,442,356,4
8251,17,443,347,4
8268,17,443,338,4
8284,17,442,349,4
8301,17,442,355,4
8318,17,444,359,4
8334,17,440,358,4
8351,17,435,338,4
8367,17,437,354,4
8384,17,443,368,2
8401,17,471,361,4
8417,17,532,367,2
8434,17,535,351,4
8451,17,536,346,4
8467,17,528,361,4
8484,17,535,376,2
8501,17,1717,922,0
8517,17,1705,684,0
8534,17,1712,764,0
8550,17,542,374,2
8567,17,530,376,2
8584,17,527,375,2
8600,17,531,356,4
8617,17,541,375,2
8634,17,537,360,4
8650,17,530,347,4
8667,17,525,365,2
8683,17,538,373,2
8700,17,530,393,2
8717,17,1619,1037,0
8733,17,532,369,2
8750,17,538,371,2
8767,17,550,304,4
8800,33,567,305,4
8817,17,568,308,4
8833,17,567,312,4
8850,17,567,318,4
8866,17,569,322,4
