Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
0,0,501,355,4
17,17,513,353,4
33,17,504,366,2
50,17,510,374,2
67,17,508,358,4
83,17,510,364,4
100,17,504,378,2
116,17,510,355,4
133,17,502,362,4
150,17,509,358,4
166,17,517,336,4
183,17,518,340,4
200,17,497,361,4
216,17,507,353,4
233,17,503,369,2
250,17,507,366,2
266,17,501,361,4
283,17,509,354,4
299,17,513,344,4
316,17,497,388,2
333,17,499,371,2
349,17,486,364,4
366,17,502,360,4
383,17,496,362,4
399,17,496,355,4
416,17,474,385,2
433,17,437,425,3
449,17,428,429,3
466,17,449,401,2
482,17,445,409,2
499,17,443,405,2
516,17,443,417,2
532,17,445,435,3
549,17,447,422,3
566,17,447,416,2
582,17,436,432,3
599,17,446,439,3
615,17,441,420,3
632,17,447,421,3
649,17,445,425,3
665,17,453,440,3
682,17,453,429,3
699,17,457,426,3
715,17,445,435,3
732,17,428,430,3
749,17,450,438,3
765,17,450,416,2
782,17,424,435,3
798,17,421,438,3
815,17,437,438,3
832,17,433,436,3
848,17,456,430,3
865,17,461,430,3
882,17,443,437,3
898,17,447,441,3
915,17,462,436,3
932,17,442,423,3
948,17,453,452,3
965,17,443,427,3
981,17,440,436,3
998,17,437,437,3
1015,17,459,437,3
1031,17,444,429,3
1048,17,436,426,3
1065,17,442,427,3
1081,17,449,413,2
1098,17,428,441,3
1115,17,430,438,3
1131,17,441,440,3
1148,17,435,427,3
1164,17,447,438,3
1181,17,473,387,2
1198,17,476,360,4
1214,17,476,341,4
1231,17,481,324,4
1248,17,483,348,4
1264,17,488,349,4
1281,17,481,349,4
1298,17,487,341,4
1314,17,481,325,4
1331,17,480,326,4
1347,17,488,305,4
1364,17,483,311,4
1381,17,488,326,4
1397,17,471,317,4
1414,17,481,343,4
1431,17,486,328,4
1447,17,494,332,4
1464,17,468,316,4
1481,17,487,333,4
1497,17,494,326,4
1514,17,472,306,4
1530,17,486,306,4
1547,17,482,340,4
1564,17,481,331,4
1580,17,483,323,4
1597,17,470,347,4
1614,17,483,335,4
1630,17,490,331,4
1647,17,481,337,4
1664,17,476,304,4
1680,17,470,329,4
1697,17,474,331,4
1713,17,484,327,4
1730,17,479,336,4
1747,17,480,317,4
1763,17,508,322,4
