Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
5057,17,492,411,2
5074,17,487,424,3
5090,17,486,415,2
5107,17,492,415,2
5124,17,486,429,3
5140,17,494,410,2
5157,17,494,421,5
5174,17,491,421,5
5190,17,489,383,2
5207,17,445,794,0
5290,83,450,901,0
5307,17,483,619,3
5323,17,504,464,3
5340,17,517,367,2
5356,17,515,378,2
5373,17,516,398,2
5390,17,517,402,2
5406,17,510,418,5
5423,17,514,429,3
5440,17,513,433,3
5456,17,512,433,3
5473,17,509,437,3
5490,17,510,456,3
5506,17,509,440,3
5523,17,505,456,3
5539,17,512,437,3
5556,17,512,435,3
5573,17,511,433,3
5589,17,509,450,3
5606,17,511,447,3
5623,17,511,441,3
5639,17,514,438,3
5656,17,510,431,3
5673,17,512,435,3
5689,17,512,435,3
5706,17,511,455,3
5722,17,514,451,3
5739,17,509,451,3
5756,17,512,448,3
5772,17,513,433,3
5789,17,509,447,3
5806,17,510,422,3
5822,17,510,459,3
5839,17,505,451,3
5856,17,509,459,3
5872,17,512,452,3
5889,17,507,449,3
5905,17,514,444,3
5922,17,509,440,3
5939,17,511,431,3
5955,17,505,450,3
5972,17,510,440,3
5989,17,508,451,3
6005,17,511,464,3
6022,17,517,443,3
6039,17,507,451,3
6055,17,508,450,3
6072,17,513,458,3
6088,17,517,445,3
6105,17,506,453,3
6122,17,512,440,3
6138,17,510,450,3
6155,17,507,452,3
6172,17,505,455,3
6188,17,509,446,3
6205,17,507,434,3
6222,17,509,431,3
6238,17,514,429,3
6255,17,510,470,3
6271,17,510,443,3
6288,17,513,436,3
6305,17,509,432,3
6321,17,511,419,5
6338,17,493,581,3
6754,416,442,936,0
6770,17,436,995,0
6787,17,441,990,0
6804,17,454,882,0
6820,17,455,886,0
6837,17,443,994,0
6854,17,454,886,0
6870,17,455,885,0
6887,17,457,879,0
6904,17,445,980,0
6920,17,496,818,0
6937,17,500,697,3
6953,17,509,597,3
6970,17,514,584,3
6987,17,513,567,3
7003,17,517,562,3
7020,17,518,554,3
7037,17,519,585,3
7053,17,511,564,3
7070,17,511,561,3
7087,17,517,560,3
7103,17,522,553,3
7120,17,513,569,3
7136,17,518,575,3
7153,17,519,563,3
7170,17,518,563,3
7186,17,514,573,3
7203,17,515,575,3
7220,17,519,556,3
7236,17,520,563,3
7253,17,521,551,3
7270,17,518,562,3
7286,17,517,558,3
7303,17,518,548,3
7319,17,521,553,3
7336,17,523,503,3
7353,17,528,423,3
7369,17,535,405,2
7386,17,527,404,2
7403,17,530,417,5
7419,17,534,413,2
7436,17,528,417,5
7453,17,527,419,5
7469,17,529,399,2
7486,17,528,405,2
7502,17,527,426,3
7519,17,529,417,5
7536,17,533,394,2
7552,17,530,417,5
7569,17,532,413,2
7586,17,529,406,2
7602,17,533,418,5
7619,17,530,421,5
7635,17,525,418,5
7652,17,528,416,2
7669,17,523,414,2
7685,17,523,428,3
7702,17,514,425,3
7719,17,526,415,2
7735,17,524,424,3
7752,17,523,424,3
7769,17,516,447,3
7785,17,531,403,2
7802,17,524,405,2
7818,17,529,405,2
7835,17,532,406,2
7852,17,527,427,3
7868,17,474,410,2
7885,17,463,416,2
7902,17,459,420,3
7918,17,460,415,2
7935,17,462,409,2
7952,17,466,410,2
7968,17,468,405,2
7985,17,462,408,2
8001,17,453,454,3
8018,17,191,582,3
8068,50,399,899,0
8085,17,417,615,3
8101,17,443,414,2
8118,17,455,344,4
8135,17,462,350,4
8151,17,457,376,2
8168,17,454,417,2
8184,17,456,413,2
8201,17,455,412,2
8218,17,452,412,2
8234,17,456,415,2
8251,17,461,410,2
8268,17,518,449,3
8284,17,515,475,3
8301,17,524,480,3
8318,17,519,492,3
8334,17,520,486,3
8351,17,523,479,3
8367,17,520,498,3
8384,17,518,494,3
8401,17,531,468,3
8417,17,521,478,3
8434,17,528,448,3
8451,17,495,766,3
8584,133,497,748,3
8600,17,516,498,3
8617,17,533,393,2
