Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
0,0,390,935,0
17,17,389,921,0
33,17,392,938,0
50,17,387,938,0
67,17,395,950,0
83,17,389,936,0
100,17,387,940,0
116,17,384,936,0
133,17,334,920,0
150,17,234,929,0
166,17,163,929,0
183,17,164,920,0
200,17,167,920,0
216,17,171,922,0
233,17,163,922,0
250,17,166,927,0
266,17,166,931,0
283,17,168,919,0
299,17,167,918,0
316,17,170,924,0
333,17,171,919,0
349,17,170,922,0
366,17,168,921,0
383,17,169,923,0
399,17,176,922,0
416,17,171,910,0
433,17,193,659,3
449,17,233,469,3
466,17,272,290,0
482,17,279,284,0
499,17,297,277,0
516,17,283,289,0
532,17,279,271,0
549,17,283,300,0
566,17,281,286,0
582,17,281,293,0
599,17,292,286,0
615,17,294,295,0
632,17,287,307,0
649,17,308,302,0
665,17,305,283,0
682,17,301,291,0
699,17,308,391,2
715,17,288,577,3
732,17,264,732,3
749,17,256,741,3
765,17,274,767,0
782,17,261,738,3
798,17,259,756,3
815,17,256,758,3
832,17,262,758,3
848,17,265,757,3
865,17,184,844,0
882,17,253,748,3
898,17,229,906,0
915,17,191,960,0
932,17,197,957,0
948,17,194,972,0
965,17,183,969,0
981,17,193,966,0
998,17,194,966,0
1015,17,194,965,0
1031,17,193,965,0
1048,17,194,969,0
1065,17,147,973,0
1081,17,189,957,0
1098,17,190,983,0
1115,17,197,961,0
1131,17,118,991,0
1148,17,249,946,0
1164,17,356,931,0
1181,17,400,923,0
1198,17,403,919,0
1214,17,407,926,0
1231,17,406,1017,0
1248,17,400,920,0
1264,17,398,923,0
1281,17,401,913,0
1298,17,398,929,0
1314,17,404,929,0
1331,17,397,901,0
1347,17,410,922,0
1364,17,321,748,3
1381,17,387,456,3
1397,17,397,331,0
1414,17,409,333,0
1431,17,416,349,4
1447,17,423,365,2
1464,17,394,370,2
1481,17,403,350,0
1497,17,399,361,0
1514,17,414,353,0
1530,17,440,402,2
1547,17,432,399,2
1564,17,435,394,2
1580,17,436,399,2
1597,17,439,402,2
1614,17,432,386,2
1630,17,446,392,2
1647,17,438,385,2
1664,17,429,396,2
1680,17,443,377,2
1697,17,443,392,2
1713,17,439,387,2
1730,17,475,388,2
1747,17,527,361,4
1763,17,540,366,2
1780,17,536,362,4
1797,17,539,374,2
1813,17,545,356,4
1830,17,536,368,2
1846,17,539,369,2
1863,17,548,382,2
1880,17,538,358,4
1896,17,555,363,4
1913,17,602,369,2
1930,17,618,349,0
1946,17,616,360,0
1963,17,618,358,0
1980,17,616,357,0
1996,17,619,343,0
2013,17,621,345,0
2029,17,624,330,0
2046,17,621,344,0
2063,17,621,348,0
2079,17,621,356,0
2096,17,610,345,4
2113,17,630,340,0
2129,17,627,353,0
2146,17,625,358,0
2163,17,625,350,0
2179,17,630,355,0
2196,17,629,324,0
2212,17,627,338,0
2229,17,629,348,0
2246,17,615,337,0
2262,17,596,343,4
2279,17,534,344,4
2296,17,544,335,4
2312,17,541,338,4
2329,17,543,343,4
2346,17,544,338,4
2362,17,546,332,4
2379,17,548,358,4
2395,17,541,350,4
2412,17,541,356,4
2429,17,551,334,4
2445,17,546,339,4
2495,50,539,342,4
2495,0,539,342,4
2512,17,541,343,4
2529,17,545,336,4
2545,17,546,348,4
2562,17,547,347,4
2578,17,546,343,4
2595,17,543,360,4
2612,17,545,361,4
2628,17,536,356,4
2645,17,539,357,4
2662,17,539,357,4
2678,17,537,369,2
2695,17,540,271,0
2778,83,424,323,4
2795,17,526,228,1
2811,17,524,358,4
2828,17,526,331,4
2845,17,532,340,4
2861,17,533,344,4
2878,17,525,379,2
2894,17,526,360,4
2911,17,530,335,4
2928,17,529,353,4
2944,17,533,367,2
2961,17,534,364,4
2978,17,528,366,2
2994,17,521,338,4
3011,17,527,374,2
3028,17,531,351,4
3044,17,528,375,2
3061,17,526,347,4
3077,17,527,370,2
3094,17,538,354,4
3111,17,530,349,4
3127,17,526,368,2
3144,17,535,359,4
3161,17,525,371,2
3177,17,529,376,2
3194,17,527,357,4
3211,17,523,364,4
3227,17,527,377,2
3244,17,525,385,2
3260,17,526,363,4
3277,17,527,364,4
3294,17,520,374,2
3310,17,529,349,4
3327,17,532,343,4
3344,17,590,355,4
3360,17,597,346,4
3377,17,596,347,4
3394,17,592,338,4
3410,17,589,346,4
3427,17,597,346,4
3443,17,590,349,4
3460,17,593,364,4
3477,17,598,355,4
3493,17,592,354,4
3510,17,593,359,4
3527,17,599,339,4
3543,17,557,356,4
3560,17,498,352,4
3577,17,497,362,4
3593,17,491,364,4
3610,17,494,336,4
3626,17,493,337,4
3643,17,493,348,4
3660,17,496,345,4
3676,17,496,342,4
3693,17,498,366,2
3710,17,501,371,2
3726,17,493,338,4
3876,150,452,588,3
3893,17,441,72,0
3909,17,466,282,0
3926,17,453,274,0
3943,17,464,342,4
3959,17,460,351,4
3976,17,450,371,2
3992,17,451,350,4
4009,17,464,360,4
4026,17,440,353,4
4042,17,351,378,2
4059,17,333,369,2
4076,17,331,384,2
4092,17,336,356,0
4109,17,338,373,2
4125,17,343,383,2
4142,17,345,373,2
4159,17,328,388,2
4175,17,336,376,2
4192,17,357,372,2
4209,17,497,371,2
4225,17,513,371,2
4242,17,529,359,4
4259,17,527,368,2
4275,17,526,358,4
4292,17,528,345,4
4308,17,527,361,4
4325,17,527,369,2
4342,17,524,386,2
4358,17,530,355,4
4375,17,528,375,2
4392,17,498,329,4
4408,17,501,365,2
4425,17,502,363,4
4442,17,501,352,4
4458,17,500,361,4
4475,17,495,373,2
4491,17,505,363,4
4508,17,499,351,4
4525,17,503,369,2
4541,17,503,360,4
4558,17,499,348,4
4575,17,502,363,4
4591,17,504,327,4
