Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
0,0,507,959,0
17,17,518,923,0
33,17,522,971,0
50,17,527,948,0
67,17,528,947,0
83,17,528,911,0
100,17,515,951,0
116,17,508,910,0
133,17,514,998,0
150,17,506,976,0
166,17,515,985,0
183,17,531,965,0
200,17,508,981,0
216,17,503,963,0
233,17,514,905,0
250,17,513,970,0
266,17,522,962,0
283,17,605,963,0
299,17,690,951,0
316,17,705,888,0
333,17,693,1010,0
349,17,713,977,0
366,17,704,949,0
383,17,710,964,0
399,17,713,924,0
416,17,698,953,0
449,33,706,894,0
466,17,634,935,0
482,17,706,877,0
499,17,716,965,0
516,17,715,927,0
532,17,723,889,0
549,17,729,941,0
566,17,715,964,0
582,17,715,955,0
599,17,729,985,0
615,17,727,1030,0
632,17,714,943,0
649,17,711,1026,0
665,17,717,978,0
682,17,723,930,0
699,17,725,988,0
715,17,712,985,0
732,17,718,993,0
749,17,703,978,0
765,17,666,922,0
782,17,726,998,0
798,17,722,1004,0
815,17,628,1004,0
832,17,524,978,0
848,17,476,966,0
865,17,445,997,0
882,17,448,1006,0
898,17,455,979,0
915,17,447,963,0
932,17,444,987,0
948,17,445,993,0
965,17,448,1002,0
981,17,468,995,0
998,17,467,967,0
1015,17,471,959,0
1031,17,458,979,0
1048,17,452,952,0
1065,17,462,976,0
1081,17,459,982,0
1098,17,471,936,0
1115,17,497,987,0
1131,17,528,906,0
1148,17,498,978,0
1164,17,508,980,0
1181,17,487,989,0
1198,17,508,977,0
1214,17,516,976,0
1231,17,498,990,0
1248,17,514,879,0
1264,17,486,1000,0
1281,17,508,962,0
1298,17,505,918,0
1314,17,500,958,0
1331,17,488,987,0
1347,17,492,971,0
1364,17,507,965,0
1381,17,504,923,0
1397,17,486,830,0
1414,17,473,624,3
1431,17,488,591,3
1447,17,481,544,3
1464,17,505,542,3
1481,17,484,592,3
1497,17,480,601,3
1514,17,500,531,3
1530,17,501,530,3
1547,17,496,416,2
1564,17,528,428,3
1580,17,525,377,2
1597,17,505,338,4
1614,17,519,357,4
1630,17,513,359,4
1647,17,511,317,4
1664,17,519,278,0
1680,17,521,282,0
1697,17,518,314,4
1713,17,506,302,4
1730,17,480,323,4
1747,17,461,296,4
1763,17,446,293,4
1780,17,453,231,1
1797,17,452,234,1
1813,17,470,179,1
1830,17,477,287,0
1846,17,455,187,1
1863,17,443,215,1
1880,17,461,217,1
1896,17,455,281,0
1913,17,482,258,1
1930,17,525,270,0
1946,17,546,305,4
1963,17,558,267,0
1980,17,536,260,0
1996,17,587,189,1
2013,17,557,205,1
2029,17,572,222,1
2046,17,569,226,1
2063,17,564,128,0
2079,17,560,198,1
2096,17,554,326,4
2113,17,549,203,1
2129,17,592,155,1
2146,17,635,151,1
2163,17,660,198,1
2179,17,653,93,0
2196,17,646,205,1
2212,17,649,140,1
2229,17,636,142,1
2246,17,624,237,1
2262,17,633,216,1
2279,17,644,140,1
2296,17,651,217,1
2312,17,654,200,1
2329,17,628,100,0
2346,17,596,146,1
2362,17,590,137,1
2379,17,599,196,1
2395,17,578,249,1
2412,17,603,186,1
2429,17,608,200,1
2445,17,608,177,1
2462,17,611,181,1
2479,17,609,168,1
2495,17,580,278,0
2512,17,606,173,1
2529,17,609,254,1
2545,17,610,175,1
2562,17,598,310,4
2578,17,581,225,1
2595,17,609,126,0
2612,17,591,217,1
2628,17,602,180,1
2645,17,602,183,1
2662,17,583,202,1
2678,17,614,216,1
2695,17,592,345,4
2712,17,572,284,0
2728,17,600,209,1
2745,17,570,305,4
2761,17,578,252,1
2778,17,608,162,1
2795,17,587,302,4
2811,17,604,167,1
2828,17,603,122,0
2845,17,575,259,1
2861,17,580,240,1
2878,17,573,273,0
2894,17,561,274,0
2911,17,569,258,1
2928,17,562,288,4
2944,17,584,309,4
2961,17,588,247,1
2978,17,573,259,1
2994,17,582,309,4
3011,17,585,203,1
3028,17,565,288,4
3044,17,581,302,4
3061,17,573,275,0
3077,17,575,347,4
3094,17,555,306,4
3111,17,578,286,0
3127,17,579,292,4
3144,17,567,309,4
3161,17,584,302,4
3177,17,595,246,1
3194,17,571,233,1
3211,17,580,188,1
3227,17,584,216,1
3244,17,584,332,4
3260,17,576,266,0
3277,17,580,302,4
3294,17,565,327,4
3310,17,581,307,4
3327,17,587,265,0
3344,17,570,244,1
3360,17,597,134,1
3377,17,584,285,0
3394,17,583,207,1
3410,17,619,42,0
3427,17,581,203,1
3443,17,557,213,1
3460,17,543,211,1
3477,17,556,201,1
3493,17,555,163,1
3510,17,546,247,1
3527,17,562,132,0
3543,17,560,203,1
3560,17,567,226,1
3577,17,550,128,0
3593,17,568,206,1
3610,17,549,146,1
3626,17,558,120,0
3643,17,557,115,0
3660,17,547,193,1
3676,17,557,290,4
3693,17,550,291,4
3710,17,555,140,1
3726,17,552,241,1
3743,17,541,250,1
3760,17,568,217,1
3776,17,548,173,1
3793,17,570,220,1
3809,17,524,236,1
3826,17,563,234,1
3843,17,559,134,1
3859,17,563,260,0
3876,17,539,273,0
3893,17,530,262,0
3909,17,541,279,0
3926,17,571,250,1
3943,17,592,270,0
3959,17,597,260,0
3976,17,614,132,0
3992,17,620,302,0
4009,17,642,63,0
4026,17,600,260,0
4042,17,610,274,0
4059,17,601,242,1
4076,17,616,127,0
4092,17,626,190,1
4109,17,597,282,0
4125,17,595,233,1
4142,17,609,265,0
4159,17,637,235,1
4175,17,605,223,1
4192,17,615,161,1
4209,17,631,245,1
4225,17,639,237,1
4242,17,613,275,0
4259,17,614,262,0
4275,17,619,349,0
