Time (ms),Timegap (ms),Gaze X,Gaze Y,AOI
0,0,607,404,2
17,17,597,397,2
33,17,597,411,2
50,17,582,399,2
67,17,589,407,2
83,17,592,410,2
100,17,590,429,3
116,17,599,414,2
133,17,591,422,3
150,17,606,423,3
166,17,608,405,2
183,17,598,386,2
200,17,593,412,2
216,17,596,417,2
233,17,598,396,2
266,33,600,431,3
283,17,595,386,2
299,17,596,390,2
316,17,599,398,2
333,17,595,401,2
349,17,591,430,3
366,17,594,390,2
383,17,582,642,3
499,116,591,812,0
549,50,582,374,2
566,17,587,386,2
582,17,588,387,2
599,17,584,394,2
615,17,585,375,2
632,17,588,381,2
649,17,585,377,2
665,17,585,366,2
682,17,584,390,2
699,17,588,392,2
715,17,588,391,2
732,17,586,383,2
749,17,582,366,2
765,17,581,387,2
782,17,585,377,2
798,17,584,370,2
815,17,580,365,2
832,17,584,389,2
848,17,586,368,2
865,17,592,395,2
882,17,585,393,2
898,17,594,382,2
915,17,596,397,2
932,17,585,397,2
948,17,584,389,2
965,17,589,390,2
981,17,585,380,2
998,17,587,367,2
1015,17,585,400,2
1031,17,589,382,2
1048,17,587,381,2
1065,17,592,405,2
1081,17,597,401,2
1098,17,598,389,2
1115,17,586,416,2
1131,17,594,396,2
1148,17,603,382,2
1164,17,558,385,2
1181,17,549,378,2
1198,17,566,364,4
1214,17,557,363,4
1231,17,558,370,2
1248,17,555,372,2
1264,17,566,354,4
1281,17,539,390,2
1298,17,563,376,2
1314,17,565,363,4
1331,17,555,386,2
1347,17,570,374,2
1364,17,523,376,2
1381,17,519,376,2
1397,17,509,395,2
1414,17,506,369,2
1431,17,503,380,2
1447,17,513,362,4
1464,17,505,366,2
1481,17,506,356,4
1497,17,513,373,2
1514,17,511,362,4
1530,17,509,360,4
1547,17,509,359,4
1564,17,499,334,4
1580,17,510,353,4
1597,17,515,323,4
1614,17,500,346,4
1630,17,518,334,4
1647,17,521,341,4
1664,17,515,332,4
1713,50,512,344,4
1713,0,512,344,4
1730,17,517,281,0
1846,116,574,203,1
1863,17,574,267,0
1880,17,589,275,0
1896,17,587,281,0
1913,17,577,284,0
1930,17,587,278,0
1946,17,588,286,0
1963,17,587,283,0
1980,17,584,291,4
1996,17,584,270,0
2013,17,598,294,4
2029,17,608,295,4
2046,17,604,291,4
2063,17,609,305,4
2079,17,610,312,4
2096,17,606,329,4
2113,17,608,318,4
2129,17,593,323,4
2312,183,507,654,3
2329,17,542,294,4
2346,17,543,314,4
2362,17,550,337,4
2379,17,527,313,4
2395,17,537,312,4
2412,17,537,320,4
2429,17,532,332,4
2445,17,533,338,4
2462,17,540,339,4
2479,17,538,315,4
2495,17,538,351,4
2512,17,538,339,4
2529,17,545,335,4
2545,17,538,348,4
2562,17,537,358,4
2578,17,537,340,4
2595,17,533,351,4
2612,17,530,352,4
2628,17,529,348,4
2645,17,539,352,4
2662,17,537,378,2
2678,17,539,347,4
2695,17,536,372,2
2712,17,534,368,2
2728,17,535,358,4
2745,17,533,371,2
2761,17,532,368,2
2778,17,537,370,2
2795,17,539,337,4
2811,17,537,360,4
2828,17,535,362,4
2845,17,537,372,2
2861,17,537,348,4
2878,17,533,380,2
2894,17,525,369,2
2911,17,528,381,2
2928,17,526,374,2
2944,17,528,403,2
2961,17,530,369,2
2978,17,535,378,2
3127,150,490,374,2
3144,17,474,7,0
3161,17,484,388,2
3177,17,491,371,2
3194,17,490,360,4
3211,17,492,388,2
3227,17,486,381,2
3244,17,493,370,2
3260,17,490,372,2
3277,17,474,369,2
3294,17,495,392,2
3310,17,493,392,2
3327,17,489,383,2
3344,17,490,380,2
3360,17,489,364,4
3377,17,503,400,2
3394,17,494,375,2
3410,17,496,404,2
3427,17,492,412,2
3443,17,491,372,2
3460,17,491,393,2
3477,17,501,402,2
3493,17,507,366,2
3510,17,509,376,2
3527,17,506,342,4
3543,17,513,373,2
3560,17,511,351,4
3577,17,513,365,2
3593,17,515,341,4
3610,17,512,349,4
3626,17,509,353,4
3643,17,506,352,4
3660,17,503,330,4
3676,17,509,355,4
3693,17,508,359,4
3710,17,512,352,4
3726,17,509,348,4
3743,17,516,359,4
3760,17,510,350,4
3776,17,510,349,4
3793,17,513,316,4
3809,17,519,333,4
3826,17,513,337,4
3843,17,509,335,4
3859,17,512,339,4
3876,17,511,340,4
3893,17,513,320,4
3909,17,510,323,4
3926,17,508,329,4
3943,17,518,334,4
3959,17,519,333,4
3976,17,508,330,4
3992,17,419,340,4
4009,17,365,332,0
4026,17,341,328,0
4042,17,330,347,0
4059,17,326,331,0
4076,17,321,334,0
4092,17,321,317,0
4109,17,330,297,0
4125,17,318,322,0
4142,17,347,328,0
4159,17,331,352,0
4175,17,348,354,0
4192,17,335,336,0
4209,17,324,356,0
4225,17,329,356,0
4242,17,329,344,0
4259,17,339,356,0
4275,17,428,314,4
4292,17,462,348,4
4308,17,458,362,4
4325,17,464,343,4
4342,17,466,340,4
4358,17,465,330,4
4375,17,463,338,4
4392,17,465,334,4
4408,17,464,357,4
4425,17,463,353,4
4442,17,466,357,4
4458,17,463,352,4
4475,17,465,360,4
4491,17,465,342,4
4508,17,462,342,4
4525,17,462,345,4
4541,17,462,353,4
4558,17,466,353,4
4575,17,463,351,4
4591,17,462,351,4
4608,17,458,350,4
4625,17,465,347,4
4641,17,467,342,4
4658,17,461,323,4
4674,17,459,345,4
4691,17,463,376,2
4708,17,463,345,4
4724,17,460,334,4
4741,17,462,364,4
4758,17,462,349,4
4774,17,466,380,2
4791,17,464,336,4
4808,17,460,353,4
4824,17,462,338,4
4841,17,462,353,4
4857,17,465,347,4
4874,17,463,361,4
4891,17,463,358,4
4907,17,465,362,4
4924,17,459,461,3
5057,133,506,16,0
5074,17,517,262,0
5090,17,524,318,4
5107,17,528,345,4
5124,17,530,309,4
5140,17,532,336,4
5157,17,539,334,4
5174,17,535,350,4
5190,17,533,326,4
5207,17,528,326,4
5223,17,532,328,4
5240,17,534,364,4
5257,17,533,345,4
5273,17,526,328,4
5290,17,530,356,4
5307,17,530,329,4
5323,17,536,339,4
5340,17,525,330,4
5356,17,526,330,4
5373,17,532,339,4
5390,17,529,333,4
5406,17,523,359,4
5423,17,524,337,4
5440,17,525,340,4
5456,17,517,348,4
5473,17,523,362,4
5490,17,525,351,4
5506,17,523,346,4
5523,17,525,341,4
5539,17,524,361,4
5556,17,523,338,4
5573,17,524,350,4
5589,17,523,357,4
5606,17,524,344,4
5623,17,529,354,4
5639,17,528,339,4
5656,17,525,339,4
5673,17,519,371,2
5689,17,520,332,4
5706,17,522,359,4
5722,17,521,356,4
5739,17,530,354,4
5756,17,526,341,4
5772,17,524,368,2
5789,17,527,335,4
5806,17,525,355,4
5822,17,528,353,4
5839,17,528,366,2
5856,17,527,337,4
5872,17,523,352,4
5889,17,529,344,4
5905,17,527,372,2
5922,17,526,364,4
5939,17,529,349,4
5955,17,525,351,4
5972,17,526,368,2
5989,17,523,356,4
6005,17,524,373,2
6022,17,522,355,4
6039,17,524,336,4
6055,17,525,368,2
6072,17,528,361,4
6088,17,522,347,4
6105,17,528,324,4
6122,17,521,362,4
6138,17,523,367,2
6155,17,523,354,4
6172,17,522,353,4
6188,17,535,350,4
6205,17,530,367,2
6222,17,525,334,4
6238,17,522,357,4
6255,17,521,346,4
6271,17,522,336,4
6288,17,524,370,2
6305,17,525,369,2
6321,17,525,360,4
6338,17,521,371,2
6355,17,522,338,4
6371,17,526,370,2
6388,17,523,354,4
6404,17,523,346,4
6421,17,520,378,2
6438,17,521,353,4
6454,17,523,356,4
6471,17,525,360,4
6488,17,437,381,2
6504,17,407,368,2
6521,17,335,411,2
6587,67,421,718,3
6604,17,459,147,1
6621,17,441,317,4
6637,17,447,362,4
6654,17,447,364,4
6671,17,453,361,4
6687,17,452,341,4
6704,17,448,368,2
6721,17,445,366,2
6737,17,449,363,4
6754,17,454,389,2
6770,17,451,377,2
6787,17,447,368,2
6804,17,448,381,2
6820,17,455,379,2
6837,17,450,343,4
6854,17,443,367,2
6870,17,453,370,2
6887,17,447,353,4
6904,17,453,386,2
6920,17,454,381,2
6937,17,441,364,4
6953,17,447,377,2
6970,17,448,365,2
6987,17,452,374,2
7003,17,452,386,2
7020,17,466,390,2
7037,17,506,374,2
7053,17,522,377,2
7070,17,523,378,2
7087,17,529,379,2
7103,17,527,380,2
7120,17,522,379,2
7136,17,526,389,2
7153,17,526,375,2
7170,17,524,376,2
7186,17,527,377,2
7203,17,524,381,2
7220,17,498,466,3
7303,83,523,609,3
7319,17,496,46,0
7336,17,504,258,1
7353,17,502,314,4
7369,17,519,329,4
7386,17,520,334,4
7403,17,507,341,4
7419,17,518,343,4
7436,17,510,333,4
7453,17,514,331,4
7469,17,516,327,4
7486,17,508,351,4
7502,17,509,351,4
7519,17,506,345,4
7536,17,506,352,4
7552,17,507,333,4
7569,17,507,343,4
7586,17,508,321,4
7602,17,510,336,4
7619,17,510,339,4
7635,17,498,337,4
7652,17,482,325,4
7669,17,481,332,4
7685,17,483,322,4
7702,17,487,333,4
7719,17,489,328,4
7735,17,480,328,4
